,District,District Code,School Code,School Name,number,score,vote
133,Los Angeles Unified,64733,1995489,Los Angeles Unified Alternativ,437,9.11899313501,0.81433061866
134,Pasadena Unified,64881,1936103,John Muir High,357,32.2745098039,0.669747025528
135,Glendale Unified,64568,1995497,Verdugo Academy,34,49.6470588235,0.66717603912
136,Baldwin Park Unified,64287,1938166,Sierra Vista High,746,51.0589812332,0.761875699318
137,Glendale Unified,64568,1934082,Herbert Hoover High,673,58.4130757801,0.657273715262
138,Montebello Unified,64808,1964808,Home/hospital and independent study,43,21.023255814,0.737907992804
139,Bellflower Unified,64303,1938190,Somerset Continuation High,52,8.0,0.728351881293
140,Long Beach Unified,64725,1995539,Calif Acad Math and Science,249,97.734939759,0.641695637546
141,Pomona Unified,64907,1995547,Pomona Alternative,12,8.0,0.694546617624
142,Los Angeles Unified,64733,1936160,Nathaniel Narbonne Senior Hig,1159,45.9939603106,0.690962980886
143,Big Oak Flat-Groveland Unified,75184,5530076,Tioga High,39,50.4615384615,0.588235294118
144,Long Beach Unified,64725,1995570,Educational Partnership High,202,9.82673267327,0.727155394941
145,Covina-Valley Unified,64436,1932086,Covina High,474,57.305907173,0.70250079139
146,Palos Verdes Peninsula Unified,64865,1995588,Palos Verdes Penins. High,917,85.8309705562,0.558045395403
147,ABC Unified,64212,1930056,Cerritos High,776,82.1018041237,0.669346150659
148,ABC Unified,64212,1995596,"ABC Secondary, Altern.",16,20.0,0.669346150659
149,Los Angeles Unified,64733,1934157,Huntington Park Senior High,1233,33.2587185726,0.876167739257
150,Los Angeles Unified,64733,1932128,Crenshaw Senior High,418,19.9210526316,0.878698742865
151,Los Angeles Unified,64733,119651,Sun Valley High,299,25.1036789298,0.750625360785
152,Rowland Unified,73452,1936228,Nogales High,767,46.8748370274,0.765904748425
153,Glendale Unified,64568,1932144,Crescenta Valley High,1089,84.6639118457,0.601872599232
154,Rowland Unified,73452,1930106,"Santana High, Cont.",36,8.0,0.58049122807
155,Los Angeles Unified,64733,1938307,South Gate Senior High,1188,37.4957912458,0.837803249499
156,Whittier Union High,65128,1995653,"Sierra Vista High, Alter.",135,23.6518518519,0.593833692599
157,Los Angeles Unified,64733,109447,Santee Education Complex,634,25.8769716088,0.922107850668
158,Alhambra Unified,75713,1930122,Century High,28,14.0,0.663436301232
159,Los Angeles Unified,64733,119693,UCLA Community,119,37.731092437,0.823566084788
160,Los Angeles Unified,64733,109454,South East High,990,39.5242424242,0.837803249499
161,San Francisco Unified,68478,3834769,O'Connell (John) Alternative,147,36.4285714286,0.927743252017
162,Torrance Unified,65060,1936277,North High,810,68.2765432099,0.695008146941
163,Los Angeles Unified,64733,109462,Maywood Academy High,499,38.7915831663,0.835497207514
164,Inglewood Unified,64634,1934231,Inglewood High,481,26.6548856549,0.841366589141
165,Los Angeles Unified,64733,6069157,Berenece Carlson Home Hospita,47,28.4042553191,0.827828655835
166,Los Angeles Unified,64733,119719,School of Engineering and Tech,137,22.7518248175,0.870950978694
167,Culver City Unified,64444,1932201,Culver City High,856,67.7219626168,0.783232413541
168,Montebello Unified,64808,1930155,Schurr High,1132,48.6183745583,0.737907992804
169,Compton Unified,73437,1995695,"Chavez (Cesar) High, Cont.",70,5.5,0.843711153803
170,Alhambra Unified,75713,1930163,Alhambra High,971,62.0381050463,0.663436301232
171,Torrance Unified,65060,1938356,South High,773,80.7580853816,0.613316134154
172,Covina-Valley Unified,64436,1938372,South Hills High,672,62.0952380952,0.70250079139
173,Los Angeles Unified,64733,109512,Cal Burke High,60,8.35,0.804532577904
174,Los Angeles Unified,64733,101329,William J. Johnston Community,41,7.0,0.721876046901
175,Los Angeles County Office of Education,10199,1995257,Alternative Opportunity Progra,85,9.77647058824,0.755491167399
176,Los Angeles Unified,64733,117721,Academic Leadership Community,146,28.6164383562,0.81433061866
177,Los Angeles Unified,64733,1936350,North Hollywood Senior High,1059,58.8385269122,0.806232062321
178,Lynwood Unified,64774,109538,Marco Antonio Firebaugh High,685,36.804379562,0.818173573955
179,Redondo Beach Unified,75341,1995752,Redondo Shores High (Continua,14,43.0,0.71605516872
180,Los Angeles Unified,64733,117739,CIVITAS School of Leadership,114,31.7894736842,0.868001251173
181,Summerville Union High,72413,5536750,Summerville High,142,67.6971830986,0.501577287066
182,Los Angeles Unified,64733,117747,Los Angeles High School of th,163,37.0858895706,0.823566084788
183,Los Angeles Unified,64733,117754,Los Angeles Teachers Preparato,85,16.3529411765,0.868001251173
184,Centinela Valley Union High,64352,1930239,Lloyde (R. K.) High,121,7.00826446281,0.75959933222
185,Baldwin Park Unified,64287,1936384,North Park Continuation High,47,4.0,0.761875699318
186,Los Angeles Unified,64733,117762,School for the Visual Arts and,154,35.1818181818,0.823566084788
187,Acton-Agua Dulce Unified,75309,1995786,Vasquez High,155,48.3870967742,0.512411847673
188,Los Angeles County Office of Education,10199,121871,Los Padrinos Juvenile,21,6.0,0.755491167399
189,Los Angeles Unified,64733,1995794,Youth Opportunities Unlim,135,7.9037037037,0.908750514846
190,South Pasadena Unified,65029,1938455,South Pasadena Senior High,577,84.691507799,0.803680981595
191,William S. Hart Union High,65136,1995802,Valencia High,1044,79.7289272031,0.553500458575
192,Los Angeles Unified,64733,1932318,Eagle Tree Continuation,12,8.0,0.776502242152
193,Covina-Valley Unified,64436,1936418,Northview High,525,54.0628571429,0.712248743719
194,Los Angeles Unified,64733,1934371,Thomas Jefferson Senior High,451,18.9046563193,0.922107850668
195,Compton Unified,73437,1932326,Dominguez High,797,24.3400250941,0.897839225101
196,Los Angeles County Office of Education,10199,121897,Central Juvenile Hall,41,7.0487804878,0.755491167399
197,Los Angeles Unified,64733,1932334,Addams (Jane) Cont. High,53,9.84905660377,0.607977991747
198,Arcadia Unified,64261,1930288,Arcadia High,1266,82.3246445498,0.641412361689
199,Calaveras Unified,61564,531509,Calaveras High,360,59.8833333333,0.366153846154
200,Los Angeles Unified,64733,1932342,Evergreen Continuation,26,0.0,0.824708926261
201,Los Angeles Unified,64733,1930296,Newmark (Harris) Continuation,25,0.0,0.868001251173
202,Las Virgenes Unified,64683,1930080,Agoura High,750,81.84,0.609734381956
203,San Francisco Unified,68478,119875,S.F. International High,112,2.75892857143,0.927743252017
204,Charter Oak Unified,64378,1930312,"Arrow High, Cont.",19,11.0,0.525503015274
205,El Monte Union High,64519,1930320,Arroyo High,864,58.0405092593,0.779574617683
206,West Covina Unified,65094,1938513,Coronado High (Continuation),35,6.0,0.722227984649
207,Norwalk-La Mirada Unified,64840,1936467,Norwalk High,809,50.2731767614,0.66824754731
208,William S. Hart Union High,65136,1934421,"Bowman (Jereann) High, Cont.",51,10.0,0.45738545338
209,Lompoc Unified,69229,4233060,Lompoc High,456,39.7938596491,0.409012131716
210,Norwalk-La Mirada Unified,64840,1936475,"El Camino High, Cont.",80,10.6375,0.678964637258
211,Los Angeles County Office of Education,10199,1995869,Intern. Polytechnic High,228,85.850877193,0.742633439973
212,Los Angeles Unified,64733,1932383,Susan Miller Dorsey Senior Hi,453,28.0684326711,0.911423670669
213,Whittier Union High,65128,1930338,"Frontier High, Cont.",103,5.0,0.593833692599
214,Los Angeles Unified,64733,1932391,West Hollywood Opportunity,21,19.0,0.843086361491
215,San Francisco Unified,68478,3839081,Washington (George) High,612,61.0,0.859501229364
216,Bassett Unified,64295,1936491,Nueva Vista Continuation High,12,0.0,0.770707392088
217,Charter Oak Unified,64378,1995885,Oak Knoll Alternative,11,64.0,0.525503015274
218,Los Angeles Unified,64733,1934454,David Starr Jordan Senior Hig,269,19.3531598513,0.91624251497
219,ABC Unified,64212,1930361,Artesia High,502,55.4900398406,0.684382665576
220,Los Angeles Unified,64733,1938554,Sylmar Senior High,817,36.788249694,0.824708926261
221,Pomona Unified,64907,1995901,Diamond Ranch High,661,70.0242057489,0.694546617624
222,Los Angeles County Office of Education,10199,121988,"Scott, Joseph Camp",36,8.66666666667,0.755491167399
223,Long Beach Unified,64725,1934470,Jordan High,1267,30.4238358327,0.777751852068
224,Los Angeles County Office of Education,10199,121996,"Scudder, Kenyon Camp",43,12.2093023256,0.755491167399
225,Los Angeles Unified,64733,1930387,Central High,144,8.27083333333,0.846559206448
226,San Francisco Unified,68478,119958,Academy of Arts and Sciences,125,53.52,0.886606782398
227,Downey Unified,64451,1932441,Downey High,1547,56.3115707822,0.687788741231
228,Los Angeles Unified,64733,119966,School of Math and Science,130,23.6538461538,0.870950978694
229,Long Beach Unified,64725,1995935,Cabrillo High,1024,29.693359375,0.737823921668
230,Long Beach Unified,64725,1930411,Avalon (K-12),78,51.3333333333,0.795010845987
231,Los Angeles Unified,64733,1938612,William Howard Taft Senior Hi,912,65.5778508772,0.705670515605
232,Antelope Valley Union High,64246,1995968,Phoenix High Community Day,13,8.0,0.5248
233,Duarte Unified,64469,1932482,Duarte High,427,55.2857142857,0.69235280319
234,Alhambra Unified,75713,1934553,Mark Keppel High,921,73.7231270358,0.663436301232
235,Antelope Valley Union High,64246,1936624,Palmdale High,986,44.3853955375,0.5248
236,William S. Hart Union High,65136,1932532,Learning Post High (Alternati,38,58.0,0.553500458575
237,Temple City Unified,65052,1938679,Temple City High,726,79.7644628099,0.638942123419
238,Los Angeles Unified,64733,1932540,Eagle Rock High,597,58.4371859296,0.735197132616
239,La Canada Unified,64659,1934611,La Canada High,498,92.5522088353,0.590101694915
240,Los Angeles Unified,64733,116954,Jack London Community Day,13,15.0,0.743107540624
241,Los Angeles Unified,64733,119685,New Open World Academy,97,30.9587628866,0.808906182447
242,Los Angeles Unified,64733,1996073,Tri-C Community Day,42,4.83333333333,0.846559206448
243,San Gabriel Unified,75291,1996081,Del Mar High,11,9.0,0.733281579239
244,Lompoc Unified,69229,4230454,Cabrillo High,517,60.5048355899,0.409012131716
245,Los Angeles Unified,64733,1930551,San Antonio Continuation,42,4.95238095238,0.876167739257
246,Torrance Unified,65060,1938752,Torrance High,720,67.3694444444,0.680197090568
247,San Francisco Unified,68478,3834082,Mission High,296,35.5101351351,0.938423268274
248,El Monte Union High,64519,1995661,South El Monte High,553,43.3399638336,0.805658056581
249,Los Angeles Unified,64733,1996115,City of Angels,819,23.1355311355,0.875575270308
250,Long Beach Unified,64725,1934678,Lakewood High,1332,56.4039039039,0.627080240644
251,Glendale Unified,64568,1996131,Clark (A.W.) Magnet High,423,87.1607565012,0.601872599232
252,Baldwin Park Unified,64287,1930601,Baldwin Park High,844,38.3637440758,0.761875699318
253,Paramount Unified,64873,1936749,Paramount High,1822,45.9862788145,0.852637254021
254,Paramount Unified,64873,1936756,Buena Vista High,36,6.0,0.708965711074
255,El Monte Union High,64519,1932664,El Monte High,687,43.192139738,0.771187739464
256,Los Angeles Unified,64733,1930619,Harold McAlister High (Opport,104,20.3269230769,0.875726945444
257,Nevada Joint Union High,66357,2930048,Bear River High,278,69.9964028777,0.492136910268
258,Pomona Unified,64907,1936772,Park West High (Continuation),50,1.98,0.694546617624
259,Norwalk-La Mirada Unified,64840,1934728,La Mirada High,779,61.9062901155,0.651520069242
260,Los Angeles Unified,64733,6061451,Foshay Learning Center,267,58.8277153558,0.899553064162
261,Los Angeles County Office of Education,10199,1996172,East Los Angeles Community Da,86,9.24418604651,0.774513040607
262,San Francisco Unified,68478,3833241,Lincoln (Abraham) High,628,51.127388535,0.825506052539
263,El Rancho Unified,64527,1932698,Salazar (Ruben) Continuation,31,6.0,0.730475398805
264,Los Angeles Unified,64733,112029,Miguel Contreras Learning,305,40.9508196721,0.81433061866
265,El Rancho Unified,64527,1932706,El Rancho High,1079,51.6070435589,0.730475398805
266,Los Angeles Unified,64733,122275,Academy of ESP,140,39.3071428571,0.854827231755
267,Los Angeles Unified,64733,112037,East Valley Sr. High,342,34.8596491228,0.806232062321
268,Pasadena Unified,64881,1936806,Rose City High (Continuation),52,3.98076923077,0.727877176015
269,Los Angeles Unified,64733,122283,School of Law & Government,191,21.0314136126,0.870950978694
270,Los Angeles Unified,64733,112045,Arleta High,552,40.1413043478,0.827547291488
271,Los Angeles Unified,64733,122291,Humanitas Art School,145,20.1862068966,0.870950978694
272,Los Angeles Unified,64733,112052,Panorama High,630,34.0555555556,0.804532577904
273,Los Angeles County Office of Education,10199,1996214,Renaissance Community Day,97,6.32989690722,0.874346343312
274,Los Angeles Unified,64733,1930692,Riley (Thomas) High,156,6.4358974359,0.91624251497
275,Los Angeles Unified,64733,122309,STEM High,145,26.9379310345,0.870950978694
276,Los Angeles Unified,64733,124362,Valley Academy of Arts and Sc,425,51.1882352941,0.607977991747
277,Bassett Unified,64295,1930700,Bassett Senior High,423,40.5106382979,0.770707392088
278,Hacienda la Puente Unified,73445,1934801,La Puente High,591,44.0846023689,0.765904748425
279,Los Angeles Unified,64733,124370,"Arts, Theatre, Entertainment",169,34.9230769231,0.823900205693
280,Los Angeles Unified,64733,122325,Academy of Medical & Health Sc,164,19.8414634146,0.870950978694
281,El Segundo Unified,64535,1932763,El Segundo High,458,85.7903930131,0.697785277368
282,Los Angeles Unified,64733,122333,MST Magnet Academy,126,49.6349206349,0.870950978694
283,Lucerne Valley Unified,75051,3630563,Lucerne Valley High,84,41.4285714286,0.290057518488
284,Los Angeles Unified,64733,124388,Social Justice Humanitas,182,51.6153846154,0.823900205693
285,Los Angeles Unified,64733,122341,East LA Performing Arts #1,203,31.2561576355,0.877926131437
286,El Monte Union High,64519,1938919,Fernando R. Ledesma Continuat,51,2.0,0.779574617683
287,Los Angeles Unified,64733,124396,Academy of Scientific Explora,119,40.1008403361,0.823900205693
288,Los Angeles Unified,64733,1930734,"Angel's Gate, Cont.",15,20.0,0.721876046901
289,Montebello Unified,64808,1938927,"Vail High, Cont.",47,0.0,0.737907992804
290,Los Angeles Unified,64733,124404,Teacher Preparation Acad #5F,145,22.875862069,0.823900205693
291,Los Angeles Unified,64733,122358,"Humanitas Academy, Art & Tech.",171,30.6140350877,0.877926131437
292,Hacienda la Puente Unified,73445,1938935,"Valley Alter. High, Cont.",17,6.0,0.629021981523
293,Whittier Union High,65128,1936889,Pioneer High,474,42.5168776371,0.744225561514
294,Los Angeles Unified,64733,124412,Los Angeles River,104,33.4423076923,0.843943498452
295,Los Angeles Unified,64733,122366,Social Justice Leadership Acad,174,21.8850574713,0.877926131437
296,Los Angeles Unified,64733,124420,Schl - History & Dramatic Arts,123,48.837398374,0.843943498452
297,Los Angeles Unified,64733,122374,East LA Renaissance Academy,140,36.9428571429,0.877926131437
298,Los Angeles Unified,64733,122382,Engineering & Tech Acad. #3,104,36.2019230769,0.877926131437
299,Whittier Union High,65128,1934868,La Serna High,1050,66.6857142857,0.593833692599
300,Los Angeles Unified,64733,124438,ARTLAB @ Sotomayor,91,31.9340659341,0.843943498452
301,Bellflower Unified,64303,1930775,Bellflower High,688,49.2441860465,0.728351881293
302,Los Angeles Unified,64733,1938968,Van Nuys Senior High,981,58.9388379205,0.765187419216
303,Los Angeles Unified,64733,119727,Ramon C. Cortines School of V,731,55.6456908345,0.854956965253
304,William S. Hart Union High,65136,1996321,Academy of the Canyons,157,93.847133758,0.553500458575
305,Los Angeles Unified,64733,120360,Daniel Pearl Journalism & Comm,140,74.9214285714,0.768974432634
306,Los Angeles Unified,64733,124461,Social Justice: Global Issues,188,21.9734042553,0.922107850668
307,Los Angeles Unified,64733,1932847,Los Angeles Center for Enrich,333,86.0510510511,0.740799366838
308,Long Beach Unified,64725,1936947,Polytechnic High,1782,56.0067340067,0.836324705586
309,Kings Canyon Joint Unified,62265,108092,Orange Cove High,241,46.3070539419,1.0
310,Walnut Valley Unified,73460,1932862,Diamond Bar High,1107,79.8979223126,0.57246031746
311,Los Angeles Unified,64733,124479,Social Justice: Fine and Perf,214,19.3504672897,0.922107850668
312,West Covina Unified,65094,122432,Edgewood High,192,67.3125,0.718396082032
313,Pomona Unified,64907,6061634,Fremont Academy of Engineerin,100,34.3,0.694546617624
314,Los Angeles Unified,64733,124487,Public Svs South Region HS#2,148,16.3648648649,0.924713206895
315,Montebello Unified,64808,1930825,Bell Gardens High,1064,38.287593985,0.895141406817
316,Pomona Unified,64907,6061642,Palomares Academy of Health S,49,55.0,0.724364942147
317,Centinela Valley Union High,64352,1934926,Lawndale High,753,56.4435590969,0.75959933222
318,Los Angeles Unified,64733,124495,Comm & Tech-SRH#2B,98,11.4489795918,0.924713206895
319,Los Angeles Unified,64733,124503,Green Design So Region HS#2C,130,23.2153846154,0.924713206895
320,Los Angeles Unified,64733,1932888,Downtown Business High,417,63.3501199041,0.854956965253
321,Los Angeles Unified,64733,124511,Performing Arts Comm SRH#2,157,16.0127388535,0.924713206895
322,Los Angeles Unified,64733,1939040,Venice Senior High,724,51.9585635359,0.805606900801
323,Montebello Unified,64808,1996388,Montebello Community Day,13,8.0,0.737907992804
324,Los Angeles Unified,64733,124529,Rancho Dominguez Preparatory,334,44.5988023952,0.737823921668
325,Los Angeles Unified,64733,1930866,Bell Senior High,1476,37.8062330623,0.895141406817
326,Monrovia Unified,64790,1996404,Mountain Park,29,44.724137931,0.687778528022
327,Los Angeles Unified,64733,1932920,Fairfax Senior High,811,54.3551171393,0.843086361491
328,Pomona Unified,64907,1937028,Pomona Senior High,498,40.9036144578,0.724364942147
329,Montebello Unified,64808,124552,Applied Technology Center,117,44.0,0.737907992804
330,Sierra-Plumas Joint Unified,70177,4634259,Loyalton High,26,61.3076923077,0.752427184466
331,Los Angeles Unified,64733,1930924,Belmont Senior High,385,29.7272727273,0.868001251173
332,Los Angeles Unified,64733,1932987,John H. Francis Polytechnic,903,51.7818383167,0.750625360785
333,Los Angeles Unified,64733,1930940,John R. Wooden High,24,8.5,0.695140327745
334,Los Angeles Unified,64733,1937085,Ramona Opportunity High,94,7.54255319149,0.877926131437
335,Centinela Valley Union High,64352,1935048,Leuzinger High,508,35.5098425197,0.75959933222
336,Los Angeles Unified,64733,1933001,King/Drew Medical Magnet High,840,57.394047619,0.855679055228
337,Walnut Valley Unified,73460,1939149,Walnut High,1073,77.0242311277,0.622432392493
338,Pomona Unified,64907,1996495,Village Academy Indian Hill,199,53.5728643216,0.724364942147
339,Long Beach Unified,64725,1996503,Renaissance High for the Arts,261,66.4712643678,0.836324705586
340,Downey Unified,64451,1939164,Warren High,1347,57.7676317743,0.687788741231
341,Beverly Hills Unified,64311,1930981,Beverly Hills High,695,82.2446043165,0.720806916427
342,Los Angeles Unified,64733,1933043,Benjamin Franklin Senior High,633,49.5829383886,0.820382855174
343,Redondo Beach Unified,75341,1937143,Redondo Union High,893,73.562150056,0.71605516872
344,Centinela Valley Union High,64352,118521,Centinela Valley Independent,28,17.6428571429,0.75959933222
345,Palos Verdes Peninsula Unified,64865,1996552,Palos Verdes High,635,84.6409448819,0.558045395403
346,Los Angeles Unified,64733,1935121,Abraham Lincoln Senior High,623,36.5313001605,0.854827231755
347,Exeter Union High,71928,5431598,Exeter High,344,54.3604651163,0.455
348,Long Beach Unified,64725,1937176,Reid High,56,4.0,0.737823921668
349,Pasadena Unified,64881,1931062,Blair High,251,44.3545816733,0.756913385827
350,Los Angeles Unified,64733,1933118,John C. Fremont Senior High,1069,20.5855940131,0.902615006047
351,Lompoc Unified,69229,4233029,Maple High,73,23.2328767123,0.409012131716
352,Los Angeles Unified,64733,1937226,Reseda Senior High,604,47.5364238411,0.695140327745
353,Riverdale Joint Unified,75408,1035575,Riverdale High,184,43.4619565217,0.153374233129
354,Bonita Unified,64329,1931088,Bonita High,744,74.0564516129,0.532519190509
355,San Francisco Unified,68478,3833407,Lowell High,1117,95.9964189794,0.826167975509
356,Antelope Valley Union High,64246,1996644,R. Rex Parris High,74,3.0,0.5248
357,ABC Unified,64212,1933159,Gahr (Richard) High,668,60.6526946108,0.669346150659
358,Los Angeles Unified,64733,1939305,George Washington Preparatory,547,22.7806215722,0.73945599022
359,Los Angeles Unified,64733,1996651,CDS Secondary,34,16.2352941176,0.81433061866
360,Los Angeles Unified,64733,6016885,Elizabeth Learning Center,291,48.8350515464,0.895141406817
361,Pomona Unified,64907,1933175,Ganesha High,445,34.7146067416,0.742633439973
362,Hacienda la Puente Unified,73445,1935246,Los Altos High,660,62.8,0.629021981523
363,Los Angeles Unified,64733,1933233,Sherman Oaks Center for Enric,411,82.3406326034,0.695140327745
364,Burbank Unified,64337,1931187,Burbank High,1002,68.8193612774,0.687874685747
365,Los Angeles Unified,64733,1933241,Gardena Senior High,623,33.4028892456,0.739858156028
366,San Francisco Unified,68478,3831765,Galileo High,722,58.4986149584,0.904845733346
367,Burbank Unified,64337,1931237,Burroughs High,932,71.1974248927,0.808108640031
368,Los Angeles Unified,64733,120808,Dorothy V. Johnson Comm. Day,24,0.0,0.91624251497
369,Los Angeles Unified,64733,1935352,Los Angeles Senior High,610,31.9393442623,0.855435342607
370,Palos Verdes Peninsula Unified,64865,1933308,"Rancho del Mar High, Cont.",16,0.0,0.558045395403
