,District,School Code,School Name,number,score,vote
70,Alvord Unified,3334299,Norte Vista High,51,60.6078431373,0.641564318035
71,Rowland Unified,1937564,Rowland (John A.) High,51,72.3529411765,0.58049122807
72,Tamalpais Union High,2130078,Tamiscal High (Alternative),82,70.5487804878,0.758831277691
73,Glendale Unified,1933472,"Daily (Allan F.) High, Cont.",15,20.0,0.66717603912
74,Elk Grove Unified,116897,Cosumnes Oaks High,675,59.6637037037,0.635654169855
75,Anaheim Union High,3033115,John F. Kennedy High,623,71.0112359551,0.620361429163
76,Fullerton Joint Union High,3037348,Sunny Hills High,467,69.9164882227,0.634521880065
77,Banning Unified,3330214,Banning High,12,50.0,0.449500318945
78,Plumas Unified,3236007,Quincy Junior/Senior High,128,64.0234375,0.579813250333
79,San Juan Unified,3436714,Rio Americano High,1364,61.3284457478,0.613832853026
80,San Juan Unified,3431111,Casa Roble Fundamental High,1130,46.1584070796,0.442007644589
81,Simi Valley Unified,5630322,Santa Susana High,990,65.396969697,0.510060259422
82,Pittsburg Unified,735407,Pittsburg Senior High,96,49.4166666667,0.811901646119
83,Sequoia Union High,4130993,Carlmont High,1264,76.0925632911,0.798728472558
84,Davis Joint Unified,106674,Frances Ellen Watkins Harper,240,85.7833333333,0.619047619048
85,Oak Park Unified,5630132,Oak Park High,1565,79.2952076677,0.679618001047
86,Salinas Union High,2730166,Everett Alvarez High,159,49.1194968553,0.766725159026
87,Natomas Unified,3430584,Natomas High,26,61.1538461538,0.638572425017
88,San Leandro Unified,137588,San Leandro High,237,46.2067510549,0.737482842991
89,Tracy Joint Unified,3930302,Merrill F. West High,440,44.7818181818,0.628774661119
90,Jefferson Union High,4135075,Oceana High,118,64.313559322,0.814388961892
91,Elk Grove Unified,3430592,Laguna Creek High,372,53.0161290323,0.669520992267
92,San Diego Unified,3733698,Madison High,228,36.5745614035,0.604657849339
93,Lompoc Unified,4230454,Cabrillo High,721,53.1636615811,0.409012131716
94,Sierra Sands Unified,1530054,Mesquite Cont. High,16,25.0,0.31420233463
95,Brawley Union High,1331404,Brawley High,182,65.3076923077,0.697323900338
96,San Gabriel Unified,1995810,Gabrielino High,81,72.6666666667,0.733281579239
97,San Mateo Union High,4133070,Hillsdale High,600,62.9066666667,0.779979830754
98,Los Angeles Unified,1935568,John Marshall Senior High,196,51.5816326531,0.690659481653
99,Elk Grove Unified,108753,Pleasant Grove High,1214,73.9802306425,0.53358802929
100,Los Angeles Unified,1931476,Canoga Park Senior High,11,91.0,0.744038635678
101,Placer Union High,3135704,Placer High,1018,50.3781925344,0.466746794872
102,Glendale Unified,1933530,Glendale High,650,57.6815384615,0.649555830428
103,Hemet Unified,106716,Hamilton High,44,52.8636363636,0.306974190005
104,Mammoth Unified,2630010,Mammoth High,138,59.5652173913,0.452304394427
105,Placer Union High,3132453,Del Oro High,1761,67.8001135718,0.406476190476
106,Patterson Joint Unified,5036256,Patterson High,207,48.3333333333,0.577589023195
107,San Francisco Unified,3834082,Mission High,33,67.0,0.938423268274
108,San Jose Unified,4333795,Lincoln (Abraham) High,341,70.9677419355,0.806573310314
109,William S. Hart Union High,1931492,Canyon High,1496,57.8161764706,0.579585410653
110,Lodi Unified,3934759,Tokay High,628,51.9617834395,0.41589295467
111,Twin Rivers Unified,3430634,Elwood J. Keema High,60,11.6666666667,0.524216204068
112,East Side Union High,4337903,Silver Creek High,44,77.0909090909,0.772476732629
113,Central Unified,1030386,Central Unif. Alter/Opp,18,22.0,0.586681844052
114,Mt. Diablo Unified,731380,Clayton Valley High,1261,51.448850119,0.66013560674
115,Whittier Union High,1939701,Whittier High,58,65.7586206897,0.78215661104
116,Conejo Valley Unified,5633748,Newbury Park High,2274,67.926121372,0.493549203137
117,West Sonoma County Union High,4931507,El Molino High,475,57.68,0.739003936334
118,Lake Elsinore Unified,3332350,Elsinore High,822,53.0559610706,0.382344624781
119,Napa Valley Unified,121087,American Canyon High,170,54.2705882353,0.717882632831
120,Kern Union High,1530112,Vista West Continuation,32,6.0,0.184210526316
121,Bellflower Unified,1935618,Mayfair High,433,53.2609699769,0.728351881293
122,Riverside Unified,3334406,North (John W.) High,296,62.0304054054,0.6940433213
123,Moorpark Unified,5630215,Community High,32,34.5,0.518262586377
124,Northern Humboldt Union High,1235209,McKinleyville High,392,48.6224489796,0.657088577535
125,Long Beach Unified,1996503,Renaissance High for the Arts,50,87.9,0.836324705586
126,Tustin Unified,3032109,Foothill High,1719,76.1041303083,0.624855443582
127,Sacramento City Unified,3434768,Kennedy (John F.) High,203,53.8325123153,0.746039824416
128,Orange Unified,3035409,Orange High,125,62.96,0.569069526537
129,Chawanakee Unified,117010,Minarets High,163,53.2576687117,0.315913688469
130,Poway Unified,3730819,Rancho Bernardo High,1639,59.4551555827,0.555760188088
131,Livermore Valley Joint Unified,133397,Granada High,1619,67.4095120445,0.429708222812
132,Fremont Union High,4331799,Cupertino High,538,69.5390334572,0.810852120749
133,Taft Union High,1530138,"Buena Vista High, Cont.",11,18.0,0.191363777571
134,Glendora Unified,1933597,Glendora High,1522,64.2634691196,0.519502353732
135,El Dorado Union High,930081,Oak Ridge High,2240,70.5991071429,0.455197962491
136,Poway Unified,3735842,Abraxas Continuation High,24,8.0,0.473045822102
137,San Juan Unified,3432838,Encina Preparatory High,16,31.0,0.742994588094
138,Shoreline Unified,2134310,Tomales High,82,65.743902439,0.77648878577
139,Placer Union High,3131687,"Chana High, Cont.",28,14.2857142857,0.643084541917
140,Folsom-Cordova Unified,3434792,"Kinney High, Cont.",14,23.0,0.513401072086
141,East Side Union High,4330023,Santa Teresa High,966,49.6180124224,0.723253757737
142,Riverside Unified,3336492,Ramona High,209,51.2727272727,0.554218787348
143,Upper Lake Union High,1737006,Upper Lake High,41,53.6829268293,0.459459459459
144,Novato Unified,2132272,Novato High,981,64.5107033639,0.740899191039
145,Livermore Valley Joint Unified,134536,Livermore High,1304,57.9593558282,0.429708222812
146,Woodland Joint Unified,5738802,Woodland Senior High,406,50.2389162562,0.655936454849
147,Willows Unified,1132851,Willows High,174,39.1609195402,0.319185059423
148,Folsom-Cordova Unified,3430709,Folsom Lake High,31,35.3548387097,0.496486605182
149,Fullerton Joint Union High,3037496,Troy High,841,80.7728894174,0.591143294806
150,Riverside Unified,3330362,Summit View Ind. Stdy.,72,29.0277777778,0.55196454629
151,Poway Unified,3735867,Poway High,2091,71.2673362028,0.473045822102
152,South San Francisco Unified,4137279,South San Francisco High,70,65.8714285714,0.823785517874
153,Amador County Unified,330050,North Star Independent Study,26,22.7307692308,0.385672227674
154,Arcadia Unified,1930288,Arcadia High,654,69.3165137615,0.641412361689
155,San Jose Unified,4335949,Pioneer High,965,67.4373056995,0.722009598445
156,Upland Unified,3637584,Upland High,1271,53.4523996853,0.610185756392
157,Desert Sands Unified,3330388,Palm Desert High,1019,65.5613346418,0.505620848237
158,Calistoga Joint Unified,2831758,Calistoga Junior-Senior High,24,83.0,0.715970515971
159,Konocti Unified,1735000,Lower Lake High,65,53.7230769231,0.431428571429
160,Galt Joint Union High,119131,Liberty Ranch High,616,50.5616883117,0.473642263464
161,Moreno Valley Unified,3330396,Canyon Springs High,339,49.1474926254,0.601864262215
162,Capistrano Unified,113381,San Juan Hills High,1364,70.1664222874,0.43391730904
163,Grossmont Union High,3731809,El Capitan High,1229,41.292921074,0.28692779613
164,Paso Robles Joint Unified,119354,Independence High,47,34.8510638298,0.421278073628
165,El Dorado Union High,930149,"Independent Learning Ctr., Alt",59,27.1186440678,0.376518218623
166,Jurupa Unified,3330412,Jurupa Valley High,123,38.2601626016,0.58273381295
167,Castro Valley Unified,135533,Redwood Continuation High,39,18.4358974359,0.748513127992
168,El Dorado Union High,936302,Ponderosa High,1794,68.4347826087,0.378048780488
169,Trinity Alps Unified,5337456,Trinity High,177,43.7683615819,0.41028128031
170,Tustin Unified,3037553,Tustin High,390,64.1487179487,0.624855443582
171,Pierce Joint Unified,635250,Pierce High,59,64.3389830508,0.428927680798
172,Waterford Unified,5030259,Waterford High,169,65.8934911243,0.505358150028
173,El Dorado Union High,930164,Union Mine High,838,55.5035799523,0.335960591133
174,Madera Unified,110965,Madera South High,92,52.0326086957,0.589822329458
175,Hacienda la Puente Unified,1939834,Glen A. Wilson High,46,67.347826087,0.629021981523
176,Scott Valley Unified,4733309,Etna Union High,70,77.3,0.324840764331
177,Morgan Hill Unified,4333951,Live Oak High,656,50.4557926829,0.62508259548
178,Selma Unified,1036672,Selma High,45,77.8666666667,0.409964736662
179,Kern Union High,1532290,East Bakersfield High,72,57.8888888889,0.288645690834
180,Scotts Valley Unified,4430211,Scotts Valley High,782,63.6547314578,0.715371868603
181,Tulare Joint Union High,5435409,Tulare Union High,449,59.3273942094,0.509095204347
182,Tehachapi Unified,1530245,"Monroe High, Cont.",20,40.0,0.264682952183
183,Moreno Valley Unified,3330438,Valley View High,265,52.4830188679,0.546990496304
184,Ramona City Unified,3735974,Ramona High,1342,49.4791356185,0.315043052507
185,Sweetwater Union High,3731064,Chula Vista Senior High,48,73.0416666667,0.754016957886
186,Turlock Unified,5030283,Pitman (John H.) High,838,55.1026252983,0.434776749618
187,Ventura Unified,5630348,Foothill Technology High,812,75.3263546798,0.640656361139
188,Long Beach Unified,1935758,Millikan High,1270,54.3535433071,0.575231756596
189,Charter Oak Unified,1931666,Charter Oak High,475,47.8421052632,0.544794738036
190,Tamalpais Union High,2134419,San Andreas High (Continuatio,15,47.0,0.786662367672
191,Ramona City Unified,3735958,"Montecito High, Cont.",11,18.0,0.315043052507
192,Kern Union High,110999,Frontier High,1674,50.8739545998,0.413674372848
193,Pasadena Unified,1931674,Marshall Fundamental,91,83.7252747253,0.640983033059
194,Chaffey Joint Union High,3637659,"Valley View High, Cont.",13,38.0,0.740069892208
195,Petaluma Joint Union High,4930012,Casa Grande High,1097,64.9562443026,0.76189277624
196,Modesto City High,121129,Gregori High,657,41.5509893455,0.624695161083
197,Sequoia Union High,4138053,Woodside High,604,68.7880794702,0.786446020489
198,Los Molinos Unified,5235106,Los Molinos High,12,58.0,0.259711431743
199,Long Beach Unified,1939875,Wilson High,1406,59.4523470839,0.742538438348
200,East Side Union High,4333639,Lick (James) High,11,45.0,0.790654620853
201,Los Angeles Unified,1937838,San Pedro Senior High,423,49.4775413712,0.721876046901
202,Beaumont Unified,3330479,Beaumont Senior High,748,45.5,0.465511092089
203,Twin Rivers Unified,3436979,Rio Linda High,309,39.783171521,0.671213208902
