,District,District Code,School Code,School Name,number,score,vote
125,San Jose Unified,69666,4330080,Gunderson High,46,56.4347826087,0.726104035234
126,Sacramento City Unified,67439,3431012,Burbank (Luther) High,444,27.6441441441,0.810262114997
127,Escondido Union High,68106,3735313,Orange Glen High,11,82.0,0.369605142332
128,ABC Unified,64212,1931880,Whitney (Gretchen) High,52,100.0,0.669346150659
129,Garden Grove Unified,66522,3035581,Pacifica High,91,80.1648351648,0.475728758779
130,Santa Rosa High,70920,4930160,Allen (Elsie) High,27,59.1111111111,0.688666300768
131,Sweetwater Union High,68411,3738226,Sweetwater High,11,64.0,0.754522217853
132,San Francisco Unified,68478,3830387,Asawa (Ruth) San Francisco Sc,23,73.7826086957,0.886606782398
133,San Francisco Unified,68478,3830403,Marshall (Thurgood) High,231,36.5974025974,0.868364791399
134,Escondido Union High,68106,3730058,San Pasqual High,11,45.0,0.515933646186
135,Corona-Norco Unified,67033,3330701,Santiago High,41,75.4146341463,0.432162875041
136,Poway Unified,68296,3730074,Mt. Carmel High,45,71.2222222222,0.590174713507
137,West Contra Costa Unified,61796,735902,Richmond High,47,31.8936170213,0.886746643816
138,Los Angeles Unified,64733,1938885,University Senior High,82,68.2804878049,0.816501215559
139,Perris Union High,67207,3330727,Paloma Valley High,23,65.5652173913,0.445681281176
140,San Diego Unified,68338,107177,Crawford Multimedia and Visua,54,35.3703703704,0.727572685539
141,San Diego Unified,68338,107185,Crawford CHAMPS,82,41.6829268293,0.727572685539
142,Los Angeles Unified,64733,1995448,Francisco Bravo Medical Magne,110,86.2272727273,0.870950978694
143,San Diego Unified,68338,107193,Crawford Law and Business,49,18.1224489796,0.727572685539
144,Mt. Diablo Unified,61754,731836,Concord High,23,56.6956521739,0.66013560674
145,San Diego Unified,68338,107201,Crawford IDEA,66,36.5303030303,0.727572685539
146,Oakland Unified,61259,101063,College Prep. and Architecture,23,25.8260869565,0.92997246108
147,Fresno Unified,62166,1032911,Herbert Hoover High,143,40.3426573427,0.574914546145
148,Los Angeles Unified,64733,1934033,Hollywood Senior High,11,82.0,0.869295923769
149,Oakland Unified,61259,137943,Skyline High,166,59.7168674699,0.773475898939
150,Oakland Unified,61259,135905,Oakland High,434,42.064516129,0.925277728796
151,Chaffey Joint Union High,67652,3633906,Montclair High,74,59.2567567568,0.684804437219
152,Fremont Unified,61176,134270,Irvington High,111,64.963963964,0.722321695016
153,Baldwin Park Unified,64287,1938166,Sierra Vista High,83,66.4337349398,0.761875699318
154,San Diego Unified,68338,3730173,Serra High,88,71.7727272727,0.582085269983
155,Folsom-Cordova Unified,67330,3433216,Folsom High,23,69.5217391304,0.496486605182
156,Glendale Unified,64568,1934082,Herbert Hoover High,52,61.5384615385,0.657273715262
157,San Diego Unified,68338,3730181,Mira Mesa High,214,61.8691588785,0.620477794411
158,Huntington Beach Union High,66548,3030145,Ocean View High,43,70.0697674419,0.540354981437
159,Long Beach Unified,64725,1995539,Calif Acad Math and Science,17,100.0,0.641695637546
160,Visalia Unified,72256,5430046,Golden West High,29,34.4137931034,0.464601769912
161,Los Angeles Unified,64733,1936160,Nathaniel Narbonne Senior Hig,25,71.84,0.690962980886
162,Woodland Joint Unified,72710,101162,Pioneer High,60,46.6333333333,0.420741989882
163,Riverside Unified,67215,3330859,Martin Luther King Jr. High,53,71.6603773585,0.529643427355
164,Newport-Mesa Unified,66597,3031853,Costa Mesa High,28,71.1428571429,0.47624178429
165,Twin Rivers Unified,76505,3433265,Foothill High,16,56.0,0.542284984841
166,Long Beach Unified,64725,1995570,Educational Partnership High,17,0.0,0.727155394941
167,Covina-Valley Unified,64436,1932086,Covina High,31,61.3870967742,0.70250079139
168,Jefferson Union High,68924,4137790,Westmoor High,112,56.375,0.776695791369
169,Placentia-Yorba Linda Unified,66647,3038023,Valencia High,58,72.3965517241,0.503782332845
170,ABC Unified,64212,1930056,Cerritos High,149,76.9127516779,0.669346150659
171,Monterey Peninsula Unified,66092,111435,Marina High,38,39.3947368421,0.751621643813
172,Central Unified,73965,1030626,Central High East Campus,298,38.610738255,0.586681844052
173,Fremont Union High,69468,4334421,Lynbrook High,46,74.1304347826,0.737441286522
174,Huntington Beach Union High,66548,3031895,Edison High,11,73.0,0.472830529622
175,Rowland Unified,73452,1936228,Nogales High,29,51.7586206897,0.765904748425
176,Glendale Unified,64568,1932144,Crescenta Valley High,106,79.4716981132,0.601872599232
177,San Bernardino City Unified,67876,3636081,San Gorgonio High,57,52.4385964912,0.563017261764
178,Oakland Unified,61259,136051,Oakland Technical High,186,52.7849462366,0.855087197935
179,Fremont Union High,69468,4334462,Monta Vista High,24,74.9583333333,0.810852120749
180,Manteca Unified,68593,3935103,Manteca High,14,71.0,0.507855822551
181,Los Angeles Unified,64733,119685,New Open World Academy,15,67.0,0.808906182447
182,Milpitas Unified,73387,4334470,Milpitas High,338,69.6065088757,0.761451562984
183,San Diego Unified,68338,3730314,University City High,59,72.7796610169,0.535812574977
184,Poway Unified,68296,118935,Del Norte High,15,73.0,0.480098943108
185,Los Angeles Unified,64733,119693,UCLA Community,51,56.862745098,0.823566084788
186,Orange Unified,66621,3031952,El Modena High,23,74.0434782609,0.581574185766
187,San Francisco Unified,68478,3834769,O'Connell (John) Alternative,15,80.0,0.927743252017
188,Orange Unified,66621,3038098,Villa Park High,14,93.0,0.455688854489
189,Clovis Unified,62117,113555,Clovis North High,46,67.5,0.405669291339
190,Torrance Unified,65060,1936277,North High,134,71.5970149254,0.695008146941
191,Live Oak Unified,71399,5135256,Live Oak High,53,56.6226415094,0.486523370863
192,Modesto City High,71175,5034905,Modesto High,128,41.9375,0.624695161083
193,Sacramento City Unified,67439,3435419,McClatchy (C. K.) High,232,55.0,0.813576409309
194,San Diego Unified,68338,3734431,Mission Bay High,12,58.0,0.655699070927
195,San Jose Unified,69666,4333522,Leland High,11,100.0,0.769055225924
196,Culver City Unified,64444,1932201,Culver City High,33,48.2727272727,0.783232413541
197,Montebello Unified,64808,1930155,Schurr High,101,75.1881188119,0.737907992804
198,Los Angeles Unified,64733,119727,Ramon C. Cortines School of V,50,70.16,0.854956965253
199,Alhambra Unified,75713,1930163,Alhambra High,673,68.0609212481,0.663436301232
200,Torrance Unified,65060,1938356,South High,56,75.0178571429,0.613316134154
201,Fremont Union High,69468,4332474,Fremont High,73,63.1643835616,0.813534708103
202,Visalia Unified,72256,5434527,Redwood High,64,47.015625,0.573157315732
203,Mt. Diablo Unified,61754,730044,Northgate High,12,42.0,0.675010429704
204,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,24,45.5,0.737650351766
205,Covina-Valley Unified,64436,1938372,South Hills High,24,70.8333333333,0.70250079139
206,Garden Grove Unified,66522,3033933,Los Amigos High,159,61.0566037736,0.534994634553
207,Oakland Unified,61259,115667,Oakland International High,79,0.0,0.949256342957
208,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,24,46.0,0.658152554234
209,Los Angeles Unified,64733,1936350,North Hollywood Senior High,72,84.9166666667,0.806232062321
210,Ceres Unified,71043,5030879,Ceres High,44,63.6363636364,0.549878345499
211,Anaheim Union High,66431,3033784,Loara High,120,62.1833333333,0.639949943388
212,Los Angeles Unified,64733,117747,Los Angeles High School of th,12,58.0,0.823566084788
213,Roseville Joint Union High,66928,3136504,Roseville High,17,59.0,0.465835086665
214,Moreno Valley Unified,67124,3331071,Vista del Lago High,12,50.0,0.553964887475
215,Los Angeles Unified,64733,117762,School for the Visual Arts and,27,37.0,0.823566084788
216,West Contra Costa Unified,61796,732164,De Anza Senior High,46,52.0217391304,0.8259762309
217,Newark Unified,61234,130054,Newark Memorial High,60,68.15,0.786626940927
218,Fremont Unified,61176,130062,American High,131,63.6641221374,0.759161490683
219,Anaheim Union High,66431,3030038,Cypress High,148,87.6554054054,0.555395524042
220,South Pasadena Unified,65029,1938455,South Pasadena Senior High,91,73.7142857143,0.803680981595
221,Orange Unified,66621,3030046,Canyon High,11,73.0,0.425349254663
222,Anaheim Union High,66431,3038239,Western High,101,72.3168316832,0.639949943388
223,San Gabriel Unified,75291,1995810,Gabrielino High,479,68.8956158664,0.733281579239
224,Arcadia Unified,64261,1930288,Arcadia High,253,73.8063241107,0.641412361689
225,San Francisco Unified,68478,119875,S.F. International High,99,3.9797979798,0.927743252017
226,San Diego Unified,68338,3732997,Hoover High,217,40.3870967742,0.727572685539
227,El Monte Union High,64519,1930320,Arroyo High,366,70.9098360656,0.779574617683
228,Garden Grove Unified,66522,3030103,"Hare (Marie L.) High, Cont.",21,19.0,0.61663399608
229,Anaheim Union High,66431,3034204,Magnolia High,106,49.1698113208,0.639949943388
230,San Bernardino City Unified,67876,3632221,Cajon High,44,66.0909090909,0.526741940276
231,Huntington Beach Union High,66548,3032158,Fountain Valley High,303,86.4620462046,0.534994634553
232,Hayward Unified,61192,138339,Tennyson High,39,46.1538461538,0.811079667267
233,Kern Union High,63529,1530385,Ridgeview High,82,48.9512195122,0.441355674029
234,San Francisco Unified,68478,3839081,Washington (George) High,587,59.7444633731,0.859501229364
235,Folsom-Cordova Unified,67330,3431533,Cordova High,76,68.5526315789,0.513401072086
236,Santa Clara Unified,69674,4338802,Wilcox (Adrian) High,139,59.6690647482,0.761659933896
237,ABC Unified,64212,1930361,Artesia High,20,65.0,0.684382665576
238,Pomona Unified,64907,1995901,Diamond Ranch High,33,79.0,0.694546617624
239,San Diego Unified,68338,3734654,Morse High,11,55.0,0.762409667101
240,Castro Valley Unified,61150,132225,Castro Valley High,130,56.5153846154,0.748513127992
241,Long Beach Unified,64725,1934470,Jordan High,90,36.3333333333,0.777751852068
242,Irvine Unified,73650,3030152,Irvine High,62,69.3225806452,0.612091204127
243,Chaffey Joint Union High,67652,3630225,Alta Loma High,22,50.0,0.475426024151
244,San Francisco Unified,68478,119958,Academy of Arts and Sciences,12,83.0,0.886606782398
245,Downey Unified,64451,1932441,Downey High,12,100.0,0.687788741231
246,Long Beach Unified,64725,1995935,Cabrillo High,30,37.0666666667,0.737823921668
247,Los Angeles Unified,64733,1938612,William Howard Taft Senior Hi,69,68.0434782609,0.705670515605
248,Alameda City Unified,61119,130229,Alameda High,220,62.6909090909,0.891270112975
249,East Side Union High,69427,4330692,Evergreen Valley High,208,67.5865384615,0.800276490201
250,Manteca Unified,68593,101576,Weston Ranch High,73,47.9452054795,0.507855822551
251,Yuba City Unified,71464,107722,River Valley High,237,47.9324894515,0.436825813714
252,Kerman Unified,73999,1033430,Kerman High,46,47.9130434783,0.604410751206
253,Alhambra Unified,75713,1934553,Mark Keppel High,846,67.5413711584,0.663436301232
254,East Side Union High,69427,4330023,Santa Teresa High,56,62.5892857143,0.723253757737
255,Huntington Beach Union High,66548,3038445,Westminster High,575,70.6608695652,0.601399900892
256,Fairfield-Suisun Unified,70540,4830451,Armijo High,26,46.1538461538,0.649664153932
257,Monterey Peninsula Unified,66092,2735348,Seaside High,15,53.0,0.674866063713
258,Temple City Unified,65052,1938679,Temple City High,456,68.7828947368,0.638942123419
259,Los Angeles Unified,64733,1932540,Eagle Rock High,38,79.0526315789,0.735197132616
260,Merced Union High,65789,2430205,Buhach High,120,53.875,0.48679338435
261,San Marcos Unified,73791,105726,Mission Hills High,12,83.0,0.485431302545
262,Irvine Unified,73650,3030285,Woodbridge High,35,74.0,0.612091204127
263,East Side Union High,69427,4330031,Independence High,573,55.3804537522,0.800276490201
264,Elk Grove Unified,67314,3430618,Sheldon High,316,54.9556962025,0.599445599446
265,Chaffey Joint Union High,67652,3630373,Etiwanda High,43,74.4418604651,0.52787952788
266,Huntington Beach Union High,66548,3034410,Marina High,115,73.0608695652,0.482646691635
267,San Diego Unified,68338,3732781,Henry High,132,73.2803030303,0.645101219439
268,Chaffey Joint Union High,67652,3634482,Ontario High,17,65.0,0.673227478223
269,Fremont Unified,61176,134452,Kennedy (John F.) High,101,70.6732673267,0.722321695016
270,Chico Unified,61424,437558,Pleasant Valley High,38,55.5789473684,0.611191139281
271,Torrance Unified,65060,1938752,Torrance High,54,70.5555555556,0.680197090568
272,Twin Rivers Unified,76505,3433794,Grant Union High,281,34.5978647687,0.606024488027
273,Eureka City Schools,75515,1232206,Eureka Senior High,92,32.6086956522,0.640475500145
274,El Monte Union High,64519,1995661,South El Monte High,34,64.7647058824,0.805658056581
275,Long Beach Unified,64725,1934678,Lakewood High,117,57.4188034188,0.627080240644
276,Antioch Unified,61648,730465,Deer Valley High,61,62.5081967213,0.720506845325
277,Mt. Diablo Unified,61754,734566,Mt. Diablo High,42,36.2857142857,0.702267303103
278,Palo Alto Unified,69641,4332904,Gunn (Henry M.) High,13,54.0,0.827596198424
279,San Diego Unified,68338,114025,Lincoln High,71,42.3661971831,0.749366595206
280,El Monte Union High,64519,1932664,El Monte High,215,68.3860465116,0.771187739464
281,San Francisco Unified,68478,3830254,Burton (Phillip and Sala) Aca,170,51.7117647059,0.852908045296
282,Marysville Joint Unified,72736,5830013,Lindhurst High,147,29.8163265306,0.366328600406
283,El Monte Union High,64519,1932680,Mountain View High,69,71.2173913043,0.779574617683
284,Garden Grove Unified,66522,3036555,Santiago High,184,70.3097826087,0.670002021427
285,Albany City Unified,61127,130450,Albany High,78,42.358974359,0.893089005236
286,San Francisco Unified,68478,3833241,Lincoln (Abraham) High,580,52.2620689655,0.825506052539
287,San Juan Unified,67447,3435930,Mira Loma High,57,77.5263157895,0.613677778969
288,Kern Union High,63529,1535392,South High,13,46.0,0.608172969093
289,Garden Grove Unified,66522,3030434,Bolsa Grande High,571,73.4798598949,0.646395958811
290,Fullerton Joint Union High,66514,3032505,Fullerton Un. High,11,64.0,0.607724006762
291,Chino Valley Unified,67678,3630522,Ruben S. Ayala High,58,70.9310344828,0.56642519685
292,Elk Grove Unified,67314,105916,Monterey Trail High,432,59.625,0.53358802929
293,East Side Union High,69427,4332995,Hill (Andrew P.) High,341,60.8035190616,0.775708680997
294,San Diego Unified,68338,3730884,Scripps Ranch High,103,76.6796116505,0.602946365561
295,Fremont Unified,61176,138693,Washington High,80,53.6875,0.759161490683
296,Los Angeles Unified,64733,124362,Valley Academy of Arts and Sc,11,82.0,0.607977991747
297,Modesto City High,71175,5031380,Davis (Grace M.) High,49,39.1020408163,0.557129407737
298,Santa Ana Unified,66670,3030491,Century High,25,44.24,0.465191146881
299,West Contra Costa Unified,61796,730598,Hercules High,45,55.3111111111,0.796276929513
300,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,66,80.1818181818,0.475426024151
301,Del Norte County Unified,61820,833004,Del Norte High,60,33.2333333333,0.407816091954
302,San Bernardino City Unified,67876,3634680,Pacific High,47,51.170212766,0.563017261764
303,Baldwin Park Unified,64287,1930601,Baldwin Park High,69,66.6376811594,0.761875699318
304,Rialto Unified,67850,3630597,Rialto High,11,82.0,0.797048080953
305,New Haven Unified,61242,134668,James Logan High,260,48.4076923077,0.816524839006
306,Anaheim Union High,66431,3030616,Oxford Academy,104,100.0,0.555395524042
307,Pleasanton Unified,75101,130583,Amador Valley High,12,58.0,0.670665009323
308,Los Angeles Unified,64733,1938968,Van Nuys Senior High,197,84.2791878173,0.765187419216
309,Anaheim Union High,66431,3036712,Savanna High,66,60.8484848485,0.685525159022
310,Ceres Unified,71043,108076,Central Valley High,66,60.5757575758,0.549878345499
311,Capistrano Unified,66464,3030574,Aliso Niguel High,17,94.0,0.504467148292
312,Los Angeles Unified,64733,1932847,Los Angeles Center for Enrich,141,93.170212766,0.740799366838
313,San Jose Unified,69666,4337200,San Jose High,27,55.7777777778,0.824879227053
314,Long Beach Unified,64725,1936947,Polytechnic High,529,50.1096408318,0.836324705586
315,Rocklin Unified,75085,108084,Whitney High,14,71.0,0.451236019092
316,Fresno Unified,62166,1035831,Roosevelt High,169,28.5325443787,0.73596287703
317,Chico Unified,61424,431676,Chico High,83,31.3614457831,0.611191139281
318,Walnut Valley Unified,73460,1932862,Diamond Bar High,120,78.3333333333,0.57246031746
319,San Francisco Unified,68478,3833407,Lowell High,586,95.9317406143,0.826167975509
320,West Covina Unified,65094,122432,Edgewood High,13,77.0,0.718396082032
321,Dublin Unified,75093,132704,Dublin High,13,62.0,0.700857618296
322,Centinela Valley Union High,64352,1934926,Lawndale High,43,67.2325581395,0.75959933222
323,Sacramento City Unified,67439,101972,Rosemont High,51,54.7058823529,0.620729256388
324,Los Angeles Unified,64733,1932888,Downtown Business High,189,77.9735449735,0.854956965253
325,Los Angeles Unified,64733,1939040,Venice Senior High,31,58.3548387097,0.805606900801
326,East Side Union High,69427,4335204,Oak Grove High,211,54.028436019,0.723253757737
327,Lincoln Unified,68569,3933801,Lincoln High,99,55.8484848485,0.594881537774
328,Los Angeles Unified,64733,1932920,Fairfax Senior High,221,72.5746606335,0.843086361491
329,Irvine Unified,73650,3030657,Northwood High,11,73.0,0.627551020408
330,Turlock Unified,75739,5037700,Turlock High,36,44.5,0.616432613708
331,Merced Union High,65789,2430601,Atwater High,65,58.3692307692,0.48679338435
332,Moreno Valley Unified,67124,3333770,Moreno Valley High,13,69.0,0.600726019361
333,Jefferson Union High,68924,4133393,Jefferson High,13,54.0,0.809661649299
334,San Mateo Union High,69047,4134557,Mills High,79,70.8101265823,0.766854127612
335,Los Angeles Unified,64733,1939107,Verdugo Hills Senior High,35,68.7142857143,0.645780856423
336,Kern Union High,63529,116392,Independence High,40,52.4,0.815833333333
337,Los Angeles Unified,64733,1930924,Belmont Senior High,28,39.0714285714,0.868001251173
338,Garden Grove Unified,66522,3032752,Garden Grove High,308,72.7987012987,0.646146252027
339,Los Angeles Unified,64733,1932987,John H. Francis Polytechnic,43,56.6744186047,0.750625360785
340,Lodi Unified,68585,108225,Ronald E. McNair High,439,38.2277904328,0.568053440739
341,Victor Valley Union High,67934,3630787,Silverado High,15,60.0,0.562874603361
342,Centinela Valley Union High,64352,1935048,Leuzinger High,48,31.0416666667,0.75959933222
343,Walnut Valley Unified,73460,1939149,Walnut High,134,74.5820895522,0.622432392493
344,Fresno Unified,62166,1031897,Edison High,197,57.2131979695,0.443277310924
345,Downey Unified,64451,1939164,Warren High,13,69.0,0.687788741231
346,Roseville Joint Union High,66928,116459,Antelope High,75,53.1333333333,0.514728477984
347,Antioch Unified,61648,730861,Antioch High,23,30.2608695652,0.671317619435
348,Los Angeles Unified,64733,1933043,Benjamin Franklin Senior High,15,67.0,0.820382855174
349,Redondo Beach Unified,75341,1937143,Redondo Union High,12,83.0,0.71605516872
350,Fremont Union High,69468,4333316,Homestead High,91,65.0879120879,0.810852120749
351,Sacramento City Unified,67439,3430154,"American Legion High, Cont.",17,6.0,0.82850064232
352,San Diego Unified,68338,3731213,Clairemont High,27,74.1111111111,0.604657849339
353,Alameda City Unified,61119,132878,Encinal High,160,53.1875,0.891270112975
354,Los Angeles Unified,64733,1935121,Abraham Lincoln Senior High,318,64.0566037736,0.854827231755
355,Elk Grove Unified,67314,3430170,Valley High,233,45.3175965665,0.810262114997
356,San Lorenzo Unified,61309,130849,Arroyo High,134,72.5074626866,0.789598540146
357,East Side Union High,69427,4334900,Mt. Pleasant High,94,58.0425531915,0.790654620853
358,Santa Clara Unified,69674,4330122,Santa Clara High,88,56.7954545455,0.761659933896
359,Sanger Unified,62414,1036094,Sanger High,163,57.4846625767,0.374449339207
360,East Side Union High,69427,4335428,Overfelt (William C.) Hig,87,41.1609195402,0.796362220492
361,Fullerton Joint Union High,66514,3030855,Buena Park High,48,60.4583333333,0.624969158648
362,Los Angeles Unified,64733,1937226,Reseda Senior High,34,55.8235294118,0.695140327745
363,Santa Ana Unified,66670,108365,Segerstrom High,93,86.0430107527,0.673099513341
364,Natomas Unified,75283,102236,Inderkum High,139,58.1726618705,0.673297678059
365,Redlands Unified,67843,3635042,Redlands Senior High,133,70.7218045113,0.560438237419
366,Los Angeles Unified,64733,117051,Edward R. Roybal Learning Cen,39,33.2820512821,0.868001251173
367,ABC Unified,64212,1933159,Gahr (Richard) High,89,58.0561797753,0.669346150659
368,Davis Joint Unified,72678,5732201,Davis Senior High,31,51.3225806452,0.521778584392
369,Stockton Unified,68676,3937406,Stagg Senior High,90,34.8222222222,0.594881537774
370,Modesto City High,71175,5031802,Thomas Downey High,15,40.0,0.503361941726
371,Fresno Unified,62166,1030295,Duncan (Erma) Polytechnical Hi,250,34.612,0.538850876371
372,Center Joint Unified,73973,3430378,Center High,42,38.3333333333,0.514728477984
373,Twin Rivers Unified,76505,3434370,Highlands High,12,33.0,0.512501104338
374,Hacienda la Puente Unified,73445,1935246,Los Altos High,65,69.1076923077,0.629021981523
375,Alameda City Unified,61119,106401,Alameda Science and Technolog,23,73.7826086957,0.891270112975
376,Fullerton Joint Union High,66514,3037090,Sonora High,11,82.0,0.532154474935
377,Chino Valley Unified,67678,3631017,Chino Hills High,46,71.8695652174,0.56642519685
378,Los Angeles Unified,64733,1933233,Sherman Oaks Center for Enric,37,89.0,0.695140327745
379,San Mateo Union High,69047,4130738,Capuchino High,25,47.8,0.773506840174
380,Los Angeles Unified,64733,1933241,Gardena Senior High,27,85.2962962963,0.739858156028
381,Stockton Unified,68676,3932100,Edison High,119,27.0,0.651608986035
