,District,District Code,School Code,School Name,number,score,vote
0,Modesto City High,71175,110593,James C. Enochs High,99,70.6464646465,0.503361941726
1,San Diego Unified,68338,3733508,La Jolla High,99,89.9595959596,0.643146674673
2,Murrieta Valley Unified,75200,118794,Murrieta Mesa High,61,65.4590163934,0.551023137622
3,Fresno Unified,62166,108555,Design Science Early College,12,92.0,0.638969873664
4,Redlands Unified,67843,118802,Citrus Valley High,105,82.5904761905,0.455927591103
5,Anaheim Union High,66431,3033115,John F. Kennedy High,452,84.8539823009,0.620361429163
6,San Marcos Unified,73791,3737632,San Marcos High,74,90.1891891892,0.556289356474
7,Corona-Norco Unified,67033,110627,Eleanor Roosevelt High,294,75.8163265306,0.469943247562
8,Riverside Unified,67215,3336237,Polytechnic High,51,82.2156862745,0.55196454629
9,Santa Ana Unified,66670,114736,Hector G. Godinez,22,86.5,0.673099513341
10,Clovis Unified,62117,1030196,Clovis West High,208,71.2115384615,0.410257742673
11,Chaffey Joint Union High,67652,3631157,Colony High,58,69.0,0.584564584732
12,Murrieta Valley Unified,75200,100420,Vista Murrieta High,117,78.5128205128,0.408031308491
13,Davis Joint Unified,72678,6066245,Emerson (Ralph Waldo) Jr. High,19,84.0,0.521778584392
14,East Side Union High,69427,4333639,Lick (James) High,62,45.1612903226,0.790654620853
15,Poway Unified,68296,3731528,Westview High,463,92.1555075594,0.590174713507
16,Fremont Unified,61176,135244,Mission San Jose High,1396,94.9878223496,0.766219839142
17,Elk Grove Unified,67314,3430477,Florin High,471,44.9214437367,0.724257282954
18,West Contra Costa Unified,61796,735316,Pinole Valley High,134,54.4328358209,0.820333432569
19,Corona-Norco Unified,67033,3334232,Norco High,50,73.98,0.521374277896
20,Simi Valley Unified,72603,5636188,Simi Valley High,149,82.2080536913,0.510060259422
21,San Juan Unified,67447,3430493,Bella Vista High,78,71.6923076923,0.486412512219
22,San Luis Coastal Unified,68809,4036703,San Luis Obispo High,52,79.1538461538,0.644798745426
23,Los Gatos-Saratoga Joint Union High,69534,4337762,Saratoga High,563,96.4262877442,0.764052462527
24,Berkeley Unified,61143,131177,Berkeley High,192,53.7291666667,0.95595970901
25,San Benito High,67538,3537008,San Benito High,12,83.0,0.630313644324
26,Laguna Beach Unified,66555,3033206,Laguna Beach High,14,93.0,0.55997588909
27,Sacramento City Unified,67439,3430519,Capital City,21,19.0,0.810262114997
28,Modesto City High,71175,5030010,Beyer (Fred C.) High,58,65.3275862069,0.503361941726
29,Elk Grove Unified,67314,3432572,Elk Grove High,96,69.0,0.53358802929
30,Lodi Unified,68585,3930237,Bear Creek High,266,54.6729323308,0.613983375582
31,Fresno Unified,62166,1030279,Bullard High,94,67.1276595745,0.571761688236
32,Sacramento City Unified,67439,3434636,Johnson (Hiram W.) High,331,35.5287009063,0.797459584296
33,Fresno Unified,62166,1030287,Young Academic Center,51,13.6862745098,0.770626242545
34,Hayward Unified,61192,135319,Mt. Eden High,175,64.7428571429,0.805712270804
35,Alvord Unified,66977,3334299,Norte Vista High,38,65.6578947368,0.641564318035
36,Elk Grove Unified,67314,116897,Cosumnes Oaks High,133,80.0977443609,0.635654169855
37,Jefferson Union High,68924,4135075,Oceana High,66,80.2121212121,0.814388961892
38,Fullerton Joint Union High,66514,3037348,Sunny Hills High,822,86.6277372263,0.634521880065
39,Banning Unified,66985,3330214,Banning High,71,39.6478873239,0.449500318945
40,Corona-Norco Unified,67033,110759,John F. Kennedy High,21,90.0,0.521374277896
41,San Juan Unified,67447,3436714,Rio Americano High,101,72.3267326733,0.613832853026
42,Sweetwater Union High,68411,3731627,Otay Ranch Senior High,77,85.3896103896,0.675064800415
43,Pittsburg Unified,61788,735407,Pittsburg Senior High,78,41.141025641,0.811901646119
44,Sequoia Union High,69062,4130993,Carlmont High,198,86.7424242424,0.798728472558
45,Oak Park Unified,73874,5630132,Oak Park High,138,97.6956521739,0.679618001047
46,Natomas Unified,75283,3430584,Natomas High,66,63.7121212121,0.638572425017
47,Tracy Joint Unified,75499,3930302,Merrill F. West High,163,59.490797546,0.628774661119
48,Elk Grove Unified,67314,3430592,Laguna Creek High,235,62.5574468085,0.669520992267
49,San Diego Unified,68338,3733698,Madison High,62,62.8064516129,0.604657849339
50,San Diego Unified,68338,3735750,Point Loma High,11,82.0,0.687368103708
51,San Mateo Union High,69047,4133070,Hillsdale High,141,73.7446808511,0.779979830754
52,Elk Grove Unified,67314,108753,Pleasant Grove High,374,73.5668449198,0.53358802929
53,Elk Grove Unified,67314,3430618,Sheldon High,448,59.9464285714,0.599445599446
54,Patterson Joint Unified,71217,5036256,Patterson High,22,64.0,0.577589023195
55,San Jose Unified,69666,4333795,Lincoln (Abraham) High,44,72.6363636364,0.806573310314
56,Lodi Unified,68585,3930344,Independence,11,27.0,0.41589295467
57,Twin Rivers Unified,76505,3430634,Elwood J. Keema High,15,7.0,0.524216204068
58,East Side Union High,69427,4337903,Silver Creek High,732,70.3661202186,0.772476732629
59,Mt. Diablo Unified,61754,731380,Clayton Valley High,98,59.2857142857,0.66013560674
60,Modesto City High,71175,5030135,Johansen (Peter) High,32,40.8125,0.298161470823
61,Lake Elsinore Unified,75176,3332350,Elsinore High,13,77.0,0.382344624781
62,Napa Valley Unified,66266,121087,American Canyon High,58,72.4827586207,0.717882632831
63,Tracy Joint Unified,75499,119040,John C. Kimball High,219,68.4566210046,0.622109275731
64,Riverside Unified,67215,3334406,North (John W.) High,90,77.6444444444,0.6940433213
65,Tustin Unified,73643,3032109,Foothill High,105,91.2952380952,0.624855443582
66,Sacramento City Unified,67439,3434768,Kennedy (John F.) High,401,63.6309226933,0.746039824416
67,Orange Unified,66621,3035409,Orange High,66,56.1363636364,0.569069526537
68,Fullerton Joint Union High,66514,3033362,La Habra High,22,64.0,0.532154474935
69,Livermore Valley Joint Unified,61200,133397,Granada High,77,79.1038961039,0.429708222812
70,Fremont Union High,69468,4331799,Cupertino High,835,82.994011976,0.810852120749
71,Mountain View-Los Altos Union High,69609,4334728,Mountain View High,274,86.7554744526,0.829648526077
72,El Dorado Union High,61853,930081,Oak Ridge High,133,85.7067669173,0.455197962491
73,East Side Union High,69427,4335907,Piedmont Hills High,859,80.1245634459,0.675513501039
74,Modesto City High,71175,121129,Gregori High,63,58.6666666667,0.624695161083
75,Riverside Unified,67215,3336492,Ramona High,15,53.0,0.554218787348
76,Novato Unified,65417,2132272,Novato High,46,82.9565217391,0.740899191039
77,Woodland Joint Unified,72710,5738802,Woodland Senior High,12,33.0,0.655936454849
78,Fullerton Joint Union High,66514,3037496,Troy High,795,95.9283018868,0.591143294806
79,Fresno Unified,62166,1032507,Fresno High,139,38.8417266187,0.571761688236
80,South San Francisco Unified,69070,4137279,South San Francisco High,124,70.3387096774,0.823785517874
81,Temecula Valley Unified,75192,3330370,Temecula Valley High,66,77.4545454545,0.408742194469
82,Turlock Unified,75739,5030283,Pitman (John H.) High,110,73.5818181818,0.434776749618
83,Hesperia Unified,75044,119115,Oak Hills High,24,62.5,0.291064388962
84,San Jose Unified,69666,4335949,Pioneer High,156,83.9358974359,0.722009598445
85,Upland Unified,75069,3637584,Upland High,145,79.4827586207,0.610185756392
86,Desert Sands Unified,67058,3330388,Palm Desert High,55,81.8181818182,0.505620848237
87,Moreno Valley Unified,67124,3330396,Canyon Springs High,47,61.7021276596,0.601864262215
88,Clovis Unified,62117,1030501,Buchanan High,203,76.7536945813,0.398396767466
89,Davis Joint Unified,72678,6060396,Holmes (Oliver Wendell),47,83.0,0.521778584392
90,Albany City Unified,61127,130450,Albany High,294,74.0816326531,0.893089005236
91,El Dorado Union High,61853,936302,Ponderosa High,12,50.0,0.378048780488
92,Tustin Unified,73643,3037553,Tustin High,104,80.3653846154,0.624855443582
93,Simi Valley Unified,72603,5630322,Santa Susana High,83,89.0481927711,0.510060259422
94,San Leandro Unified,61291,137588,San Leandro High,326,62.8588957055,0.737482842991
95,Madera Unified,65243,110965,Madera South High,11,64.0,0.589822329458
96,Morgan Hill Unified,69583,4333951,Live Oak High,30,86.6666666667,0.62508259548
97,Selma Unified,62430,1036672,Selma High,56,84.0,0.409964736662
98,Moreno Valley Unified,67124,3330438,Valley View High,39,66.5384615385,0.546990496304
99,Caruthers Unified,75598,1030535,Caruthers High,13,62.0,0.386666666667
100,Kern Union High,63529,110999,Frontier High,31,87.5161290323,0.413674372848
101,Ventura Unified,72652,5630348,Foothill Technology High,48,93.75,0.640656361139
102,Corona-Norco Unified,67033,3330446,Centennial High,205,89.0585365854,0.432162875041
103,Sacramento City Unified,67439,108951,Arthur A. Benjamin Health Pro,11,36.0,0.813576409309
104,Vacaville Unified,70573,4837803,Vacaville High,41,65.7804878049,0.570959803117
105,Washington Unified,72694,5735154,River City Senior High,170,58.3117647059,0.782843431314
106,Beaumont Unified,66993,3330479,Beaumont Senior High,55,67.4,0.465511092089
107,Twin Rivers Unified,76505,3436979,Rio Linda High,164,43.2256097561,0.671213208902
108,Oxnard Union High,72546,5630389,Pacifica,46,78.3043478261,0.647087467283
109,Lake Elsinore Unified,75176,3330487,Temescal Canyon High,57,68.6666666667,0.453914327917
110,Fresno Unified,62166,1030584,Cambridge Cont. High,18,0.0,0.568887253098
111,Garden Grove Unified,66522,3035581,Pacifica High,247,79.4979757085,0.475728758779
112,Marysville Joint Unified,72736,5835202,Marysville High,39,35.8461538462,0.226726726727
113,Sacramento City Unified,67439,3430865,West Campus,178,88.8426966292,0.797459584296
114,Tustin Unified,73643,102871,Arnold O. Beckman High,602,88.7093023256,0.624855443582
115,Elk Grove Unified,67314,3430873,Franklin High,561,75.7557932264,0.635654169855
116,West Contra Costa Unified,61796,733659,Kennedy High,16,31.0,0.886746643816
117,Salinas Union High,66159,2734556,Salinas High,65,81.4615384615,0.752533507682
118,San Ramon Valley Unified,61804,113118,Dougherty Valley High,905,93.2276243094,0.711773832098
119,Murrieta Valley Unified,75200,3330529,Murrieta Valley High,68,82.2647058824,0.551023137622
120,Antioch Unified,61648,117218,Dozier-Libbey Medical High,54,71.962962963,0.720506845325
121,Kern Union High,63529,1530344,Stockdale High,197,87.8121827411,0.815833333333
122,Garden Grove Unified,66522,3033578,La Quinta High,1225,78.5232653061,0.601399900892
123,Stockton Unified,68676,3932654,Franklin High,108,35.5,0.546288209607
124,Oxnard Union High,72546,5634548,Oxnard High,43,76.9069767442,0.647087467283
125,Val Verde Unified,75242,3330552,Rancho Verde High,48,68.5625,0.553964887475
126,Mt. Diablo Unified,61754,731646,College Park High,124,70.7096774194,0.706974540128
127,Kern Union High,63529,1530369,Centennial High,11,82.0,0.298972449739
128,Campbell Union High,69401,4336137,Prospect High,159,73.5786163522,0.764052462527
129,Santa Rosa High,70920,4934154,Montgomery High,51,66.2941176471,0.769560606759
130,Shasta Union High,70136,4532750,Enterprise High,46,45.5652173913,0.295739575316
131,Mt. Diablo Unified,61754,737809,Ygnacio Valley High,51,47.2549019608,0.699944842802
132,Fresno Unified,62166,1030675,Sunnyside High,640,36.659375,0.568887253098
133,San Diego Unified,68338,107029,San Diego International Studi,11,82.0,0.703490464196
134,Clovis Unified,62117,1030683,Clovis East High,376,58.1941489362,0.398396767466
135,Acalanes Union High,61630,733725,Las Lomas High,134,82.1791044776,0.74777603349
136,East Side Union High,69427,4330015,Yerba Buena High,408,56.1887254902,0.796362220492
137,Mountain View-Los Altos Union High,69609,4334116,Los Altos High,268,92.8768656716,0.776614310646
138,Lodi Unified,68585,3934759,Tokay High,142,45.9225352113,0.41589295467
139,Claremont Unified,64394,1931823,Claremont High,188,86.2659574468,0.593502314996
140,Campbell Union High,69401,4331955,Del Mar High,48,56.125,0.769785351466
141,Yuba City Unified,71464,5139001,Yuba City High,160,46.28125,0.402011581835
142,Garden Grove Unified,66522,3035706,Rancho Alamitos High,422,67.8293838863,0.61663399608
143,Lodi Unified,68585,3934783,Lodi High,28,57.5,0.501566784175
144,Hemet Unified,67082,3332673,Hemet High,12,67.0,0.399497487437
145,Merced Union High,65789,2433605,Livingston High,122,68.0655737705,0.572062084257
146,San Diego Unified,68338,107078,Kearny Digital Media & Design,27,59.1111111111,0.63646714996
147,San Diego Unified,68338,107086,Kearny SCT,43,76.6744186047,0.63646714996
148,West Contra Costa Unified,61796,732941,El Cerrito Senior High,186,52.5537634409,0.889901823282
149,San Lorenzo Unified,61309,137810,San Lorenzo High,86,31.5465116279,0.789598540146
150,Santa Rosa High,70920,4936803,Santa Rosa High,50,63.84,0.776655629139
151,San Diego Unified,68338,107094,Kearny International Business,84,72.4642857143,0.63646714996
152,Kern Union High,63529,1536606,West High,11,45.0,0.40262955988
153,San Jose Unified,69666,4330080,Gunderson High,88,59.25,0.726104035234
154,Sacramento City Unified,67439,3431012,Burbank (Luther) High,444,27.6441441441,0.810262114997
155,Tamalpais Union High,65482,2132587,Redwood High,57,77.0,0.786662367672
156,Kern Union High,63529,1530476,Liberty High,35,71.5428571429,0.298972449739
157,Desert Sands Unified,67058,3330669,La Quinta High,54,72.4074074074,0.441717002956
158,Santa Rosa High,70920,4930160,Allen (Elsie) High,49,59.0612244898,0.688666300768
159,San Dieguito Union High,68346,3730033,Torrey Pines High,539,90.9499072356,0.639365324083
160,Sweetwater Union High,68411,3738226,Sweetwater High,34,70.4117647059,0.754522217853
161,San Jose Unified,69666,4338950,Willow Glen High,66,66.5757575758,0.745581677036
162,Escondido Union High,68106,3730058,San Pasqual High,69,76.9130434783,0.515933646186
163,Corona-Norco Unified,67033,3330701,Santiago High,217,81.1705069124,0.432162875041
164,Newport-Mesa Unified,66597,3031697,Corona del Mar High,118,82.0677966102,0.47624178429
165,Grossmont Union High,68130,3730066,Valhalla High,16,94.0,0.44045616003
166,Poway Unified,68296,3730074,Mt. Carmel High,226,80.5044247788,0.590174713507
167,West Contra Costa Unified,61796,735902,Richmond High,65,35.5076923077,0.886746643816
168,Perris Union High,67207,3330727,Paloma Valley High,61,69.0491803279,0.445681281176
169,San Diego Unified,68338,107177,Crawford Multimedia and Visua,54,35.3703703704,0.727572685539
170,Santa Ana Unified,66670,3035821,Saddleback High,14,43.0,0.608246977547
171,San Diego Unified,68338,107185,Crawford CHAMPS,83,41.2409638554,0.727572685539
172,Pajaro Valley Unified,69799,4430518,Aptos High,24,70.8333333333,0.734965034965
173,Temecula Valley Unified,75192,3330743,Chaparral High,95,78.7894736842,0.423866370972
174,Anaheim Union High,66431,3033784,Loara High,167,65.5808383234,0.639949943388
175,San Diego Unified,68338,107193,Crawford Law and Business,49,18.1224489796,0.727572685539
176,Mt. Diablo Unified,61754,731836,Concord High,61,60.6885245902,0.66013560674
177,San Diego Unified,68338,107201,Crawford IDEA,66,36.5303030303,0.727572685539
178,Santa Rosa High,70920,4930244,Carrillo (Maria) High,89,93.2584269663,0.760627802691
179,Oakland Unified,61259,101063,College Prep. and Architecture,25,31.76,0.92997246108
180,Oxnard Union High,72546,5634761,Rio Mesa High,35,77.0,0.733040003592
181,Fresno Unified,62166,1032911,Herbert Hoover High,156,41.0641025641,0.574914546145
182,Oakland Unified,61259,137943,Skyline High,217,62.9907834101,0.773475898939
183,Oakland Unified,61259,135905,Oakland High,475,42.2778947368,0.925277728796
184,Capistrano Unified,66464,113381,San Juan Hills High,16,100.0,0.43391730904
185,Chaffey Joint Union High,67652,3633906,Montclair High,93,58.0752688172,0.684804437219
186,San Diego Unified,68338,3734654,Morse High,11,55.0,0.762409667101
187,Victor Valley Union High,67934,3638012,Victor Valley High,11,18.0,0.447736654306
188,San Diego Unified,68338,3730173,Serra High,138,76.7898550725,0.582085269983
189,Campbell Union High,69401,4330239,Leigh High,140,81.1428571429,0.741318214033
190,Folsom-Cordova Unified,67330,3433216,Folsom High,204,85.3137254902,0.496486605182
191,San Diego Unified,68338,3730181,Mira Mesa High,366,68.9617486339,0.620477794411
192,Huntington Beach Union High,66548,3030145,Ocean View High,84,76.2857142857,0.540354981437
193,Monterey Peninsula Unified,66092,2732808,Monterey High,65,81.3384615385,0.678728493172
194,Liberty Union High,61721,733980,Liberty High,25,56.12,0.571727092258
195,Visalia Unified,72256,5430046,Golden West High,63,52.2857142857,0.464601769912
196,Los Gatos-Saratoga Joint Union High,69534,4334371,Los Gatos High,132,90.9090909091,0.708251857646
197,Rocklin Unified,75085,3130150,Rocklin High,62,77.2741935484,0.451236019092
198,Petaluma Joint Union High,70862,4930012,Casa Grande High,72,81.8611111111,0.76189277624
199,Woodland Joint Unified,72710,101162,Pioneer High,104,53.9615384615,0.420741989882
200,Riverside Unified,67215,3330859,Martin Luther King Jr. High,164,79.8780487805,0.529643427355
201,Newport-Mesa Unified,66597,3031853,Costa Mesa High,58,82.7931034483,0.47624178429
202,Twin Rivers Unified,76505,3433265,Foothill High,55,58.4363636364,0.542284984841
203,Los Alamitos Unified,73924,3033917,Los Alamitos High,257,90.3813229572,0.515223440825
204,Jefferson Union High,68924,4137790,Westmoor High,316,68.8607594937,0.776695791369
205,Roseville Joint Union High,66928,3130176,Woodcreek High,73,76.7260273973,0.516927675612
206,Placentia-Yorba Linda Unified,66647,3038023,Valencia High,292,90.2671232877,0.503782332845
207,Roseville Joint Union High,66928,3130184,Granite Bay High,142,87.5352112676,0.402407566638
208,Campbell Union High,69401,4338505,Westmont High,163,80.0306748466,0.759295386734
209,Monterey Peninsula Unified,66092,111435,Marina High,57,52.5789473684,0.751621643813
210,Garden Grove Unified,66522,3033933,Los Amigos High,240,59.3791666667,0.534994634553
211,Sequoia Union High,69062,4133716,Menlo-Atherton High,90,91.0666666667,0.862955465587
212,Fremont Union High,69468,4334421,Lynbrook High,1068,91.7471910112,0.737441286522
213,Huntington Beach Union High,66548,3031895,Edison High,196,89.6785714286,0.472830529622
214,Capistrano Unified,66464,3036001,San Clemente High,42,73.7619047619,0.404783451842
215,San Bernardino City Unified,67876,3636081,San Gorgonio High,58,51.5862068966,0.563017261764
216,Oakland Unified,61259,136051,Oakland Technical High,254,60.5078740157,0.855087197935
