,District,District Code,School Code,School Name,number,score,vote
229,Live Oak Unified,71399,5135256,Live Oak High,75,54.72,0.486523370863
230,Modesto City High,71175,5034905,Modesto High,356,46.8117977528,0.624695161083
231,Sacramento City Unified,67439,3435419,McClatchy (C. K.) High,678,54.505899705,0.813576409309
232,San Diego Unified,68338,3734431,Mission Bay High,27,59.2592592593,0.655699070927
233,San Jose Unified,69666,4333522,Leland High,1104,91.1793478261,0.769055225924
234,Folsom-Cordova Unified,67330,113571,Vista del Lago High,178,88.8651685393,0.496486605182
235,Ventura Unified,72652,5630793,Buena High,53,58.2830188679,0.640656361139
236,Fremont Union High,69468,4332474,Fremont High,487,74.9260780287,0.813534708103
237,Mt. Diablo Unified,61754,730044,Northgate High,324,74.8981481481,0.675010429704
238,Simi Valley Unified,72603,5635008,Royal High,98,72.4897959184,0.502965372106
239,San Diego Unified,68338,3730371,San Diego SCPA,13,92.0,0.639748894279
240,Roseville Joint Union High,66928,3135308,Oakmont High,127,71.7559055118,0.443457698371
241,Chino Valley Unified,67678,3630035,Don Antonio Lugo High,13,62.0,0.56642519685
242,Central Union High,63115,1330133,Southwest High,13,85.0,0.660288270378
243,Shasta Union High,70136,4537304,Shasta High,28,79.0,0.35168792198
244,Conejo Valley Unified,73759,5630116,Westlake High,386,92.2305699482,0.53258887876
245,Palm Springs Unified,67173,3335130,Palm Springs High,38,66.0526315789,0.614053395947
246,Ceres Unified,71043,5030879,Ceres High,83,68.9036144578,0.549878345499
247,Sweetwater Union High,68411,3730405,Bonita Vista Senior High,126,86.4365079365,0.675064800415
248,Roseville Joint Union High,66928,3136504,Roseville High,126,53.1587301587,0.465835086665
249,Moreno Valley Unified,67124,3331071,Vista del Lago High,41,56.1951219512,0.553964887475
250,West Contra Costa Unified,61796,732164,De Anza Senior High,137,48.0510948905,0.8259762309
251,Newark Unified,61234,130054,Newark Memorial High,309,58.7508090615,0.786626940927
252,Fremont Unified,61176,130062,American High,1388,74.3198847262,0.759161490683
253,Anaheim Union High,66431,3030038,Cypress High,1155,88.3411255411,0.555395524042
254,Orange Unified,66621,3030046,Canyon High,697,74.2352941176,0.425349254663
255,Anaheim Union High,66431,3038239,Western High,273,73.2490842491,0.639949943388
256,Acalanes Union High,61630,734244,Miramonte High,222,85.1441441441,0.818059716913
257,Placentia-Yorba Linda Unified,66647,3030053,Esperanza High,319,78.7084639498,0.503782332845
258,Saddleback Valley Unified,73635,3030061,El Toro High,225,85.32,0.488830155434
259,Pleasanton Unified,75101,130096,Foothill High,995,84.5457286432,0.704460402549
260,Novato Unified,65417,2133056,San Marin High,38,76.6052631579,0.789473684211
261,Sequoia Union High,69062,4138053,Woodside High,12,55.0,0.786446020489
262,San Diego Unified,68338,3732997,Hoover High,407,32.8771498771,0.727572685539
263,Chaffey Joint Union High,67652,3632205,Chaffey High,11,36.0,0.673227478223
264,Vista Unified,68452,3738705,Vista High,46,76.2826086957,0.523737297133
265,Garden Grove Unified,66522,3030103,"Hare (Marie L.) High, Cont.",49,12.4285714286,0.61663399608
266,Anaheim Union High,66431,3034204,Magnolia High,243,48.0617283951,0.639949943388
267,San Bernardino City Unified,67876,3632221,Cajon High,47,61.9361702128,0.526741940276
268,Huntington Beach Union High,66548,3032158,Fountain Valley High,2218,80.8092876465,0.534994634553
269,Hayward Unified,61192,138339,Tennyson High,62,50.0967741935,0.811079667267
270,Kern Union High,63529,1530385,Ridgeview High,202,44.1831683168,0.441355674029
271,Folsom-Cordova Unified,67330,3431533,Cordova High,170,61.3058823529,0.513401072086
272,Santa Clara Unified,69674,4338802,Wilcox (Adrian) High,648,67.1358024691,0.761659933896
273,Santa Cruz City High,69823,4437109,Santa Cruz High,13,100.0,0.751190229766
274,Salinas Union High,66159,2733178,North Salinas High,27,55.6666666667,0.766725159026
275,Fremont Unified,61176,134270,Irvington High,1821,79.4563426689,0.722321695016
276,Castro Valley Unified,61150,132225,Castro Valley High,1054,72.9800759013,0.748513127992
277,Irvine Unified,73650,3030152,Irvine High,1074,82.6322160149,0.612091204127
278,Chaffey Joint Union High,67652,3630225,Alta Loma High,95,73.6631578947,0.475426024151
279,Visalia Unified,72256,5434527,Redwood High,233,56.2961373391,0.573157315732
280,San Ramon Valley Unified,61804,734368,Monte Vista High,422,88.5734597156,0.628745690798
281,Manteca Unified,68593,3930310,Sierra High,114,48.1842105263,0.507855822551
282,Acalanes Union High,61630,730283,Acalanes High,191,84.9214659686,0.772479288745
283,West Contra Costa Unified,61796,730291,Middle College High,30,43.5,0.870163170163
284,Alameda City Unified,61119,130229,Alameda High,1124,63.7135231317,0.891270112975
285,Palo Alto Unified,69641,4335782,Palo Alto High,654,93.6651376147,0.900408841191
286,Western Placer Unified,66951,3134657,Lincoln High,25,64.08,0.403606102635
287,Capistrano Unified,66464,3030210,Capistrano Valley High,184,86.8858695652,0.461756986259
288,East Side Union High,69427,4330692,Evergreen Valley High,2275,76.3793406593,0.800276490201
289,Manteca Unified,68593,101576,Weston Ranch High,192,45.8854166667,0.507855822551
290,Yuba City Unified,71464,107722,River Valley High,629,42.3497615262,0.436825813714
291,Kerman Unified,73999,1033430,Kerman High,65,50.6307692308,0.604410751206
292,Sweetwater Union High,68411,111831,Olympian High,61,71.9836065574,0.675064800415
293,Moorpark Unified,73940,5633250,Moorpark High,146,73.1780821918,0.518262586377
294,Saddleback Valley Unified,73635,3030244,Laguna Hills High,149,88.6308724832,0.489070883931
295,East Side Union High,69427,4330023,Santa Teresa High,531,72.9623352166,0.723253757737
296,Huntington Beach Union High,66548,3038445,Westminster High,1473,68.2097759674,0.601399900892
297,San Juan Unified,67447,3432317,El Camino Fundamental High,63,56.9047619048,0.613677778969
298,Fairfield-Suisun Unified,70540,4830451,Armijo High,129,68.9689922481,0.649664153932
299,Monterey Peninsula Unified,66092,2735348,Seaside High,33,45.5454545455,0.674866063713
300,San Ramon Valley Unified,61804,736504,San Ramon Valley High,148,89.1554054054,0.628745690798
301,Merced Union High,65789,2430205,Buhach High,258,51.2015503876,0.48679338435
302,San Marcos Unified,73791,105726,Mission Hills High,118,78.8474576271,0.485431302545
303,Carlsbad Unified,73551,3730694,Carlsbad High,271,80.7011070111,0.549352222947
304,Irvine Unified,73650,3030285,Woodbridge High,1093,84.9313815188,0.612091204127
305,San Rafael City High,65466,2133262,San Rafael High,42,73.880952381,0.765390856161
306,Liberty Union High,61721,107797,Heritage High,136,64.8529411765,0.571727092258
307,Lemoore Union High,63982,1635606,Lemoore High,12,75.0,0.421127512004
308,East Side Union High,69427,4330031,Independence High,1959,54.932618683,0.800276490201
309,Chaffey Joint Union High,67652,3630373,Etiwanda High,252,77.3928571429,0.52787952788
310,Vista Unified,68452,3730728,Rancho Buena Vista High,113,70.0707964602,0.523737297133
311,Huntington Beach Union High,66548,3034410,Marina High,687,76.5487627365,0.482646691635
312,San Diego Unified,68338,3732781,Henry High,430,62.8604651163,0.645101219439
313,Chaffey Joint Union High,67652,3634482,Ontario High,34,67.7058823529,0.673227478223
314,Fremont Unified,61176,134452,Kennedy (John F.) High,476,58.3466386555,0.722321695016
315,Chico Unified,61424,437558,Pleasant Valley High,139,67.5323741007,0.611191139281
316,Capistrano Unified,66464,3038569,Dana Hills High,92,83.5652173913,0.456465596753
317,Twin Rivers Unified,76505,3433794,Grant Union High,574,26.9390243902,0.606024488027
318,Piedmont City Unified,61275,136515,Piedmont High,189,90.4708994709,0.855087197935
319,Eureka City Schools,75515,1232206,Eureka Senior High,145,36.0206896552,0.640475500145
320,Apple Valley Unified,75077,3630423,Apple Valley High,42,78.619047619,0.412444444444
321,Liberty Union High,61721,730457,Freedom High,12,58.0,0.567729804007
322,Antioch Unified,61648,730465,Deer Valley High,278,56.6438848921,0.720506845325
323,Mt. Diablo Unified,61754,734566,Mt. Diablo High,67,43.5373134328,0.702267303103
324,Palo Alto Unified,69641,4332904,Gunn (Henry M.) High,1108,90.5866425993,0.827596198424
325,San Diego Unified,68338,114025,Lincoln High,112,30.4642857143,0.749366595206
326,Sweetwater Union High,68411,3732849,Hilltop Senior High,11,64.0,0.676099941725
327,Campbell Union High,69401,4330866,Branham High,146,80.8219178082,0.722009598445
328,Santa Maria Joint Union High,69310,4234613,Righetti (Ernest) High,13,85.0,0.43197728687
329,Chino Valley Unified,67678,3632502,Chino High,57,70.5614035088,0.56642519685
330,Saddleback Valley Unified,73635,3030392,Trabuco Hills High,328,82.5304878049,0.475959441779
331,Jefferson Union High,68924,4137535,Terra Nova High,46,78.5217391304,0.814388961892
332,Marysville Joint Unified,72736,5830013,Lindhurst High,282,25.2446808511,0.366328600406
333,Poway Unified,68296,3730819,Rancho Bernardo High,553,79.8625678119,0.555760188088
334,Livermore Valley Joint Unified,61200,134536,Livermore High,117,64.9316239316,0.429708222812
335,Oceanside Unified,73569,3739018,El Camino High,69,81.0144927536,0.506075917651
336,Garden Grove Unified,66522,3036555,Santiago High,512,61.90234375,0.670002021427
337,Yucaipa-Calimesa Joint Unified,67959,3638509,Yucaipa High,60,75.2666666667,0.383247817085
338,Travis Unified,70565,4838801,Vanden High,106,65.9716981132,0.649664153932
339,Kern Union High,63529,1533330,Highland High,13,62.0,0.288645690834
340,San Juan Unified,67447,3435930,Mira Loma High,538,85.9609665428,0.613677778969
341,Sweetwater Union High,68411,3730843,Eastlake High,153,80.4575163399,0.64510460251
342,Kern Union High,63529,1535392,South High,38,47.3421052632,0.608172969093
343,Garden Grove Unified,66522,3030434,Bolsa Grande High,1666,70.199879952,0.646395958811
344,San Mateo Union High,69047,4130217,Aragon High,434,78.1774193548,0.772713878794
345,San Mateo Union High,69047,4136370,San Mateo High,427,81.0234192037,0.805426440385
346,Martinez Unified,61739,730549,Alhambra Senior High,12,92.0,0.73651024615
347,Fullerton Joint Union High,66514,3032505,Fullerton Un. High,73,69.6712328767,0.607724006762
348,Chino Valley Unified,67678,3630522,Ruben S. Ayala High,820,79.6731707317,0.56642519685
349,Elk Grove Unified,67314,105916,Monterey Trail High,1100,49.2254545455,0.53358802929
350,East Side Union High,69427,4332995,Hill (Andrew P.) High,998,53.4869739479,0.775708680997
351,San Diego Unified,68338,3730884,Scripps Ranch High,696,81.8290229885,0.602946365561
352,Fremont Unified,61176,138693,Washington High,753,68.5750332005,0.759161490683
353,Porterville Unified,75523,5432786,Monache High,50,58.04,0.288544358312
354,Modesto City High,71175,5031380,Davis (Grace M.) High,89,38.0,0.557129407737
355,Santa Ana Unified,66670,3030491,Century High,38,39.3684210526,0.465191146881
356,Kingsburg Joint Union High,62257,1033695,Kingsburg High,24,70.8333333333,0.350026357406
357,West Contra Costa Unified,61796,730598,Hercules High,241,56.3651452282,0.796276929513
358,Sierra Sands Unified,73742,1531367,Burroughs High,39,59.2051282051,0.31420233463
359,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,397,77.362720403,0.475426024151
360,Del Norte County Unified,61820,833004,Del Norte High,101,35.4851485149,0.407816091954
361,Jurupa Unified,67090,114157,Patriot High,23,74.0434782609,0.588575560376
362,Victor Valley Union High,67934,110064,University Preparatory,12,83.0,0.447736654306
363,San Bernardino City Unified,67876,3634680,Pacific High,59,50.6949152542,0.563017261764
364,Rialto Unified,67850,3630597,Rialto High,24,71.25,0.797048080953
365,New Haven Unified,61242,134668,James Logan High,1258,54.5572337043,0.816524839006
366,Corona-Norco Unified,67033,3331600,Corona High,119,61.2941176471,0.47779425263
367,Pleasanton Unified,75101,130583,Amador Valley High,1035,86.2917874396,0.670665009323
368,Temecula Valley Unified,75192,105734,Great Oak High,225,70.9733333333,0.408742194469
369,Anaheim Union High,66431,3036712,Savanna High,183,53.4918032787,0.685525159022
370,Ceres Unified,71043,108076,Central Valley High,143,46.8811188811,0.549878345499
371,Capistrano Unified,66464,3030574,Aliso Niguel High,515,85.3067961165,0.504467148292
372,San Jose Unified,69666,4337200,San Jose High,68,69.0294117647,0.824879227053
373,Rocklin Unified,75085,108084,Whitney High,160,69.48125,0.451236019092
374,Escondido Union High,68106,3732062,Escondido High,71,67.676056338,0.513635995792
375,Fresno Unified,62166,1035831,Roosevelt High,313,22.428115016,0.73596287703
376,Chico Unified,61424,431676,Chico High,154,37.525974026,0.611191139281
377,San Dieguito Union High,68346,3731007,La Costa Canyon High,130,82.4384615385,0.639365324083
378,Central Unified,73965,1030626,Central High East Campus,764,35.6413612565,0.586681844052
379,Sacramento City Unified,67439,101972,Rosemont High,77,54.4805194805,0.620729256388
380,Grossmont Union High,68130,3730702,West Hills High,12,58.0,0.371937452964
381,Anaheim Union High,66431,3030616,Oxford Academy,664,97.5090361446,0.555395524042
382,Pacific Grove Unified,66134,2733657,Pacific Grove High,45,73.4222222222,0.745062037501
383,Dublin Unified,75093,132704,Dublin High,567,79.5837742504,0.700857618296
384,East Side Union High,69427,4335204,Oak Grove High,667,53.23988006,0.723253757737
385,Colton Joint Unified,67686,3632742,Colton High,28,50.2142857143,0.621570090359
386,Orange County Department of Education,10306,3030632,OCCS:CHEP/PCHS,42,71.0714285714,0.47624178429
387,Lincoln Unified,68569,3933801,Lincoln High,367,67.5231607629,0.594881537774
388,Gilroy Unified,69484,118380,Christopher High,76,76.2105263158,0.697410402909
389,San Juan Unified,67447,3432051,Del Campo High,41,53.8780487805,0.486412512219
390,Santa Rosa High,70920,4935292,Piner High,48,64.625,0.723734225331
391,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,57,58.0877192982,0.737650351766
392,Irvine Unified,73650,3030657,Northwood High,1400,88.2121428571,0.627551020408
393,Oxnard Union High,72546,5631619,Camarillo (Adolfo) High,217,87.1612903226,0.524601734221
394,Turlock Unified,75739,5037700,Turlock High,49,53.2448979592,0.616432613708
395,Oakdale Joint Unified,75564,5035654,Oakdale High,11,82.0,0.381089459699
396,Merced Union High,65789,2430601,Atwater High,102,49.9117647059,0.48679338435
397,Moreno Valley Unified,67124,3333770,Moreno Valley High,28,68.1428571429,0.600726019361
398,San Ramon Valley Unified,61804,730051,California High,764,87.752617801,0.689691871072
399,Jefferson Union High,68924,4133393,Jefferson High,83,46.9759036145,0.809661649299
400,San Mateo Union High,69047,4134557,Mills High,1021,76.3819784525,0.766854127612
401,Fontana Unified,67710,108191,Summit High,30,63.5,0.598276322822
402,Los Angeles Unified,64733,1939107,Verdugo Hills Senior High,50,64.12,0.645780856423
403,Oceanside Unified,73569,3735206,Oceanside High,13,54.0,0.585771868293
404,Kern Union High,63529,116392,Independence High,120,45.9583333333,0.815833333333
405,Garden Grove Unified,66522,3032752,Garden Grove High,1101,67.3978201635,0.646146252027
406,Redlands Unified,67843,3630779,Redlands East Valley High,139,76.3309352518,0.560438237419
407,Tamalpais Union High,65482,2133692,Tamalpais High,96,76.2083333333,0.896343306135
408,Gateway Unified,75267,4531901,Central Valley High,11,36.0,0.318652162377
409,Lodi Unified,68585,108225,Ronald E. McNair High,1010,29.2732673267,0.568053440739
410,Victor Valley Union High,67934,3630787,Silverado High,47,67.8510638298,0.562874603361
411,South San Francisco Unified,69070,4132551,El Camino High,210,78.3571428571,0.823785517874
412,Conejo Valley Unified,73759,5633748,Newbury Park High,326,91.7760736196,0.493549203137
413,Tracy Joint Unified,75499,3938008,Tracy High,156,71.2820512821,0.628774661119
414,Fresno Unified,62166,1031897,Edison High,434,47.8548387097,0.443277310924
415,Capistrano Unified,66464,3030756,Tesoro,189,92.6560846561,0.436565696302
416,Fairfield-Suisun Unified,70540,4833000,Fairfield High,52,57.7307692308,0.649664153932
417,Roseville Joint Union High,66928,116459,Antelope High,236,47.5042372881,0.514728477984
418,Orange County Department of Education,10306,3030764,Access County Community,54,13.0,0.554275122895
419,Antioch Unified,61648,730861,Antioch High,30,46.6666666667,0.671317619435
420,Lucia Mar Unified,68759,4030557,Arroyo Grande High,27,74.2222222222,0.530927105449
421,Santa Ana Unified,66670,3036456,Valley High,12,42.0,0.673099513341
422,Oakland Unified,61259,115667,Oakland International High,204,3.02941176471,0.949256342957
423,Sequoia Union High,69062,4136693,Sequoia High,78,84.3974358974,0.786446020489
424,John Swett Unified,61697,737023,John Swett High,16,31.0,0.820858214137
425,Fremont Union High,69468,4333316,Homestead High,1282,80.3907956318,0.810852120749
426,Sacramento City Unified,67439,3430154,"American Legion High, Cont.",18,6.0,0.82850064232
427,San Diego Unified,68338,3731213,Clairemont High,80,56.1875,0.604657849339
428,Alameda City Unified,61119,132878,Encinal High,388,49.6572164948,0.891270112975
429,Escondido Union High,68106,3735313,Orange Glen High,46,69.2391304348,0.369605142332
430,Elk Grove Unified,67314,3430170,Valley High,481,41.0810810811,0.810262114997
431,Benicia Unified,70524,4831004,Benicia High,117,86.2991452991,0.689301416707
432,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,128,54.4765625,0.658152554234
433,San Lorenzo Unified,61309,130849,Arroyo High,482,67.3360995851,0.789598540146
434,Apple Valley Unified,75077,3630894,Granite Hills High,55,69.1636363636,0.285087719298
435,Santa Barbara Unified,76786,4235230,San Marcos Senior High,41,78.0487804878,0.730465874435
436,East Side Union High,69427,4334900,Mt. Pleasant High,237,53.7130801688,0.790654620853
437,Cotati-Rohnert Park Unified,73882,4935482,Rancho Cotate High,57,51.6315789474,0.729064800041
438,Santa Clara Unified,69674,4330122,Santa Clara High,432,58.4490740741,0.761659933896
439,Sanger Unified,62414,1036094,Sanger High,387,47.8682170543,0.374449339207
440,Gilroy Unified,69484,114496,Dr. T. J. Owens Gilroy Early,13,100.0,0.697410402909
441,Placentia-Yorba Linda Unified,66647,119404,Yorba Linda High,354,90.9576271186,0.502101078932
442,East Side Union High,69427,4335428,Overfelt (William C.) Hig,171,44.3976608187,0.796362220492
443,Fullerton Joint Union High,66514,3030855,Buena Park High,131,64.8015267176,0.624969158648
444,San Dieguito Union High,68346,3737418,San Dieguito High Academy,94,83.1489361702,0.639365324083
445,Saddleback Valley Unified,73635,3034956,Mission Viejo High,215,85.9813953488,0.475959441779
446,Santa Ana Unified,66670,108365,Segerstrom High,321,84.3987538941,0.673099513341
447,San Dieguito Union High,68346,106328,Canyon Crest Academy,465,94.3849462366,0.639365324083
448,Natomas Unified,75283,102236,Inderkum High,397,37.4534005038,0.673297678059
449,Manteca Unified,68593,3932001,East Union High,28,71.6428571429,0.507855822551
450,Redlands Unified,67843,3635042,Redlands Senior High,470,64.7808510638,0.560438237419
451,Poway Unified,68296,3735867,Poway High,134,84.1044776119,0.473045822102
452,Kern Union High,63529,100198,Golden Valley High,11,27.0,0.568197553658
453,Davis Joint Unified,72678,5732201,Davis Senior High,385,75.9324675325,0.521778584392
454,Stockton Unified,68676,3937406,Stagg Senior High,202,31.8564356436,0.594881537774
455,Huntington Beach Union High,66548,3032943,Huntington Beach High,291,83.0996563574,0.452202878512
456,Northern Humboldt Union High,62687,1230705,Arcata High,12,100.0,0.84499448597
457,Modesto City High,71175,5031802,Thomas Downey High,28,46.5,0.503361941726
458,Fresno Unified,62166,1030295,Duncan (Erma) Polytechnical Hi,478,25.6213389121,0.538850876371
459,San Bernardino City Unified,67876,3631082,Arroyo Valley,12,58.0,0.736587270597
460,Twin Rivers Unified,76505,3434370,Highlands High,27,40.5555555556,0.512501104338
461,Alameda City Unified,61119,106401,Alameda Science and Technolog,73,79.6438356164,0.891270112975
462,Fullerton Joint Union High,66514,3037090,Sonora High,259,76.8725868726,0.532154474935
463,Newport-Mesa Unified,66597,3035045,Newport Harbor High,14,86.0,0.47624178429
464,Chino Valley Unified,67678,3631017,Chino Hills High,536,78.4160447761,0.56642519685
465,San Mateo Union High,69047,4130738,Capuchino High,125,67.224,0.773506840174
466,Acalanes Union High,61630,731125,Campolindo High,236,91.9194915254,0.704480874317
467,Lodi Unified,68585,3930443,Middle College High,130,81.5076923077,0.594881537774
468,Stockton Unified,68676,3932100,Edison High,233,20.364806867,0.651608986035
469,Cabrillo Unified,68890,4132817,Half Moon Bay High,11,64.0,0.779235816287
470,Chaffey Joint Union High,67652,3631058,Los Osos High,500,77.44,0.432260912753
471,Fowler Unified,62158,1032150,Fowler High,60,51.4833333333,0.46937099688
472,Alvord Unified,66977,3330008,La Sierra High,208,60.5480769231,0.641564318035
473,Hanford Joint Union High,63925,1630169,Hanford West High,11,73.0,0.41235459286
474,Irvine Unified,73650,3035102,University High,1794,84.748606466,0.631859982201
475,Morgan Hill Unified,69583,102368,Ann Sobrato High,179,67.4413407821,0.62508259548
476,Anaheim Union High,66431,3033057,Katella High,72,61.0555555556,0.570533680443
477,Washington Unified,76778,1038306,Washington High,169,26.0118343195,0.443277310924
478,Fresno Unified,62166,1034214,McLane High,646,21.0588235294,0.638969873664
479,Riverside Unified,67215,3330024,Arlington High,50,63.96,0.512108731466
480,Center Joint Unified,73973,3430378,Center High,72,50.2916666667,0.514728477984
481,San Mateo Union High,69047,4130472,Burlingame High,208,74.0144230769,0.771918338194
482,San Rafael City High,65466,2134005,Terra Linda High,97,66.0824742268,0.815808609657
483,Madera Unified,65243,2035707,Madera High,26,50.1538461538,0.589822329458
