,District,District Code,School Code,School Name,number,score,vote
782,Colton Joint Unified,67686,3636131,"Slover Mountain High, Cont.",93,6.89247311828,0.621570090359
783,San Bernardino City Unified,67876,3630548,Alternative Learning Cent,15,40.0,0.540065016539
784,San Jose Unified,69666,4332110,Broadway High,84,9.42857142857,0.722009598445
785,Santa Ana Unified,66670,3030491,Century High,2469,17.4366140138,0.465191146881
786,Tracy Joint Unified,75499,114140,George and Evelyn Stein Conti,52,3.92307692308,0.628774661119
787,San Lorenzo Unified,61309,130849,Arroyo High,409,32.1100244499,0.789598540146
788,Kingsburg Joint Union High,62257,1033695,Kingsburg High,395,29.8784810127,0.350026357406
789,Santa Ana Unified,66670,3030608,Middle College High,353,69.6373937677,0.63249987815
790,San Bernardino City Unified,67876,3630308,San Andreas High,245,0.718367346939,0.540065016539
791,West Contra Costa Unified,61796,730598,Hercules High,107,22.5607476636,0.796276929513
792,Sierra Sands Unified,73742,1531367,Burroughs High,188,36.3829787234,0.31420233463
793,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,836,41.5251196172,0.475426024151
794,Del Norte County Unified,61820,833004,Del Norte High,141,24.9432624113,0.407816091954
795,Jurupa Unified,67090,114157,Patriot High,1697,27.6258102534,0.588575560376
796,Petaluma Joint Union High,70862,4935151,Petaluma High,250,24.876,0.613377434767
797,Victor Valley Union High,67934,110064,University Preparatory,418,60.9736842105,0.447736654306
798,Santa Barbara Unified,76786,4232690,La Cuesta Continuation High,73,2.50684931507,0.824541284404
799,Garden Grove Unified,66522,3030517,Lincoln High Continuation,13,0.0,0.670002021427
800,San Bernardino City Unified,67876,3634680,Pacific High,2047,21.7914020518,0.563017261764
801,Tracy Joint Unified,75499,119040,John C. Kimball High,320,34.275,0.622109275731
802,Rialto Unified,67850,3630597,Rialto High,3084,29.9001297017,0.797048080953
803,Morongo Unified,67777,3636743,Twentynine Palms High,133,27.045112782,0.330801687764
804,Coast Unified,75465,4032009,Coast Union High,95,39.8842105263,0.607917958502
805,New Haven Unified,61242,134668,James Logan High,1045,20.1626794258,0.816524839006
806,Oakland Unified,61259,130575,LIFE Academy,178,22.5280898876,0.88386797378
807,Corona-Norco Unified,67033,3331600,Corona High,1981,27.4745078243,0.47779425263
808,Calexico Unified,63099,6008338,De Anza 9th Grade Academy,1296,52.7646604938,0.797935864357
809,South San Francisco Unified,69070,4130324,"Baden High, Cont.",19,6.0,0.823785517874
810,Cutler-Orosi Joint Unified,71860,5430806,Lovell High,28,4.0,0.685109289617
811,Pleasanton Unified,75101,130583,Amador Valley High,29,44.7931034483,0.670665009323
812,Corona-Norco Unified,67033,110106,Orange Grove High,167,2.64071856287,0.47779425263
813,Milpitas Unified,73387,4331039,Calaveras Hills,20,16.0,0.761451562984
814,Carlsbad Unified,73551,3730694,Carlsbad High,537,31.729981378,0.549352222947
815,Linden Unified,68577,118307,Pride Continuation,16,6.0,0.546288209607
816,Temecula Valley Unified,75192,105734,Great Oak High,221,44.1176470588,0.408742194469
817,Los Angeles Unified,64733,1930791,Mt. Lukens Continuation,27,29.6666666667,0.645780856423
818,Anaheim Union High,66431,3036712,Savanna High,1841,21.7713199348,0.685525159022
819,San Diego Unified,68338,118315,San Diego Early/Middle College,144,34.0555555556,0.703490464196
820,Mt. Diablo Unified,61754,734764,Olympic Continuation High,79,2.94936708861,0.641406041165
821,Capistrano Unified,66464,3030574,Aliso Niguel High,164,49.5609756098,0.504467148292
822,San Jose Unified,69666,4337200,San Jose High,1065,22.1906103286,0.824879227053
823,Mountain View-Los Altos Union High,69609,4334736,"Alta Vista High, Cont.",21,29.0,0.829648526077
824,Porterville Unified,75523,5434931,Strathmore High,313,14.7603833866,0.288544358312
825,Rocklin Unified,75085,108084,Whitney High,75,35.76,0.451236019092
826,Escondido Union High,68106,3732062,Escondido High,1960,27.2857142857,0.513635995792
827,Fresno Unified,62166,1035831,Roosevelt High,2157,14.892906815,0.73596287703
828,Chico Unified,61424,431676,Chico High,270,32.9814814815,0.611191139281
829,San Dieguito Union High,68346,3731007,La Costa Canyon High,165,18.2787878788,0.639365324083
830,Santa Rosa High,70920,4936803,Santa Rosa High,492,33.4004065041,0.776655629139
831,Denair Unified,71068,5031521,Denair High,127,19.094488189,0.515901060071
832,Palo Verde Unified,67181,3335759,Palo Verde High,576,10.9409722222,0.466775599129
833,Oakland Unified,61259,132688,Dewey Academy,11,0.0,0.92997246108
834,Princeton Joint Unified,62646,1136209,Princeton Junior-Senior High,11,18.0,0.289156626506
835,Sacramento City Unified,67439,101972,Rosemont High,404,32.9084158416,0.620729256388
836,Grossmont Union High,68130,3730702,West Hills High,107,39.308411215,0.371937452964
837,Anaheim Union High,66431,3030616,Oxford Academy,82,86.4268292683,0.555395524042
838,Pacific Grove Unified,66134,2733657,Pacific Grove High,11,45.0,0.745062037501
839,Ventura County Office of Education,10561,5630223,Providence,93,5.43010752688,0.647087467283
840,Fremont Union High,69468,4332474,Fremont High,962,16.7286902287,0.813534708103
841,Ceres Unified,71043,108076,Central Valley High,1579,28.9480683977,0.549878345499
842,Dublin Unified,75093,132704,Dublin High,47,42.7234042553,0.700857618296
843,Lincoln Unified,68569,3933793,"Larsson (Sture) High, Cont.",57,12.4035087719,0.594881537774
844,Kern Union High,63529,1533538,Kern Valley High,13,31.0,0.254545454545
845,East Side Union High,69427,4335204,Oak Grove High,1068,17.047752809,0.723253757737
846,Colton Joint Unified,67686,3632742,Colton High,2262,24.7679045093,0.621570090359
847,Washington Unified,76778,122473,Elm High,14,0.0,0.443277310924
848,Gilroy Unified,69484,118380,Christopher High,739,34.0622462788,0.697410402909
849,Lodi Unified,68585,3930237,Bear Creek High,470,38.5425531915,0.613983375582
850,South San Francisco Unified,69070,4137279,South San Francisco High,652,26.213190184,0.823785517874
851,San Juan Unified,67447,3432051,Del Campo High,128,33.1171875,0.486412512219
852,Lake Elsinore Unified,75176,116343,Keith McCarthy Academy,23,4.0,0.418744769874
853,Barstow Unified,67611,3630712,Central High (Continuation),50,0.0,0.488238562697
854,Davis Joint Unified,72678,6060396,Holmes (Oliver Wendell),15,33.0,0.521778584392
855,Ventura County Office of Education,10561,5630397,Gateway County,32,3.125,0.562587476419
856,Contra Costa County Office of Education,10074,120444,Mt. McKinley,12,25.0,0.73651024615
857,Sweetwater Union High,68411,116350,Bounce Back Independent Study,326,10.4969325153,0.754016957886
858,Calipatria Unified,63107,1332501,Calipatria High,393,30.7302798982,0.640319715808
859,Soledad Unified,75440,106112,Pinnacles High,14,0.0,0.819921302369
860,Simi Valley Unified,72603,5635008,Royal High,466,27.0021459227,0.502965372106
861,Moreno Valley Unified,67124,3333762,March Mountain High,155,10.7548387097,0.600726019361
862,Oxnard Union High,72546,5631619,Camarillo (Adolfo) High,569,46.1564147627,0.524601734221
863,Turlock Unified,75739,5037700,Turlock High,1278,35.5312989045,0.616432613708
864,Oakdale Joint Unified,75564,5035654,Oakdale High,327,33.8318042813,0.381089459699
865,Merced Union High,65789,2430601,Atwater High,1436,37.5250696379,0.48679338435
866,Emery Unified,61168,132746,Emery Secondary,31,26.064516129,0.915275200989
867,Tulare Joint Union High,72249,116368,Mission Oak High,1084,27.7075645756,0.509095204347
868,San Diego Unified,68338,3730371,San Diego SCPA,217,40.7557603687,0.639748894279
869,Jefferson Union High,68924,4133393,Jefferson High,502,18.0338645418,0.809661649299
870,Hesperia Unified,75044,3630746,Sultana High,1306,35.2396630934,0.346627880273
871,San Mateo Union High,69047,4134557,Mills High,68,44.3382352941,0.766854127612
872,Vista Unified,68452,118430,Mission Vista High,263,45.2509505703,0.523737297133
873,Roseville Joint Union High,66928,3130309,"Adelante High, Cont.",14,0.0,0.465835086665
874,Delano Joint Union High,63412,116384,Robert F. Kennedy High,1169,39.5089820359,0.800452147702
875,Los Angeles Unified,64733,1939107,Verdugo Hills Senior High,1205,34.2008298755,0.645780856423
876,Oceanside Unified,73569,3735206,Oceanside High,1457,33.3122855182,0.585771868293
877,Kern Union High,63529,116392,Independence High,784,33.7053571429,0.815833333333
878,San Bernardino City Unified,67876,3632809,Sierra High,221,4.27149321267,0.743398985121
879,Valley Center-Pauma Unified,75614,3731114,Valley Center High,530,33.8622641509,0.406335549472
880,Kern Union High,63529,116400,Mira Monte High,2060,24.5169902913,0.568197553658
881,Live Oak Unified,71399,5135256,Live Oak High,341,38.3108504399,0.486523370863
882,Redlands Unified,67843,3630779,Redlands East Valley High,749,30.1028037383,0.560438237419
883,Tamalpais Union High,65482,2133692,Tamalpais High,12,67.0,0.896343306135
884,Gateway Unified,75267,4531901,Central Valley High,40,42.4,0.318652162377
885,Napa Valley Unified,66266,2830016,Vintage High,889,27.2440944882,0.635677083333
886,Lodi Unified,68585,108225,Ronald E. McNair High,624,22.0192307692,0.568053440739
887,Salinas Union High,66159,124610,El Puente,121,10.1487603306,0.766725159026
888,Victor Valley Union High,67934,3630787,Silverado High,2373,23.01179941,0.562874603361
889,Atascadero Unified,68700,4030151,Del Rio Continuation High,13,15.0,0.472904383491
890,Lodi Unified,68585,3930344,Independence,41,4.9512195122,0.41589295467
891,Lakeport Unified,64030,1732304,Clear Lake High,71,40.7605633803,0.539069359087
892,Antioch Unified,61648,117218,Dozier-Libbey Medical High,216,36.9166666667,0.720506845325
893,Anaheim Union High,66431,3032786,"Gilbert High, Cont.",379,5.30343007916,0.639949943388
894,Barstow Unified,67611,3630803,Barstow High,642,20.1323987539,0.488238562697
895,Conejo Valley Unified,73759,5633748,Newbury Park High,202,34.6188118812,0.493549203137
896,Kelseyville Unified,64014,1734359,Kelseyville High,230,22.0391304348,0.532676348548
897,Tracy Joint Unified,75499,3938008,Tracy High,463,24.9978401728,0.628774661119
898,Fresno Unified,62166,1031897,Edison High,1404,34.7243589744,0.443277310924
899,Laton Joint Unified,62281,1033950,Laton High,144,23.5972222222,0.346239761727
900,Capistrano Unified,66464,3030756,Tesoro,29,48.2068965517,0.436565696302
901,Cabrillo Unified,68890,4132817,Half Moon Bay High,425,26.5058823529,0.779235816287
902,Fairfield-Suisun Unified,70540,4833000,Fairfield High,523,22.0650095602,0.649664153932
903,Santa Rosa High,70920,4935292,Piner High,490,24.187755102,0.723734225331
904,Roseville Joint Union High,66928,116459,Antelope High,188,39.3510638298,0.514728477984
905,Orange County Department of Education,10306,3030764,Access County Community,565,6.76814159292,0.554275122895
906,Antioch Unified,61648,730861,Antioch High,915,19.3366120219,0.671317619435
907,Lucia Mar Unified,68759,4030557,Arroyo Grande High,581,34.6385542169,0.530927105449
908,Antelope Valley Union High,64246,100081,William J. (Pete) Knight High,1196,24.1245819398,0.55445193331
909,Chino Valley Unified,67678,3630035,Don Antonio Lugo High,1316,27.1823708207,0.56642519685
910,Sequoia Union High,69062,4136693,Sequoia High,1182,32.5313028765,0.786446020489
911,San Marcos Unified,73791,3730793,Foothills High,14,14.0,0.485431302545
912,Chaffey Joint Union High,67652,3630845,Chaffey Community Day,121,10.9338842975,0.740069892208
913,Oxnard Union High,72546,5631742,Channel Islands High,2602,25.1068408916,0.593989852999
914,John Swett Unified,61697,737023,John Swett High,64,37.484375,0.820858214137
915,Manteca Unified,68593,3930310,Sierra High,494,28.2064777328,0.507855822551
916,Sweetwater Union High,68411,6059778,Granger Junior High,326,45.1319018405,0.754522217853
917,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,316,29.3386075949,0.737650351766
918,Fremont Union High,69468,4333316,Homestead High,294,19.119047619,0.810852120749
919,San Diego County Office of Education,10371,124677,East Region Community-El Cajon,13,0.0,0.613442403744
920,Linden Unified,68577,3933959,Linden High,337,29.5074183976,0.871118012422
921,Delano Joint Union High,63412,1531656,Valley High,81,5.03703703704,0.800452147702
922,Sacramento City Unified,67439,3430154,"American Legion High, Cont.",52,3.48076923077,0.82850064232
923,Central Union High,63115,1333004,Central Union High,1537,38.8438516591,0.660288270378
924,West Contra Costa Unified,61796,732941,El Cerrito Senior High,305,17.3803278689,0.889901823282
925,Alameda City Unified,61119,132878,Encinal High,84,36.0,0.891270112975
926,San Diego Unified,68338,3732781,Henry High,646,31.3297213622,0.645101219439
927,Escondido Union High,68106,3735313,Orange Glen High,2189,27.2809502056,0.369605142332
928,Napa County Office of Education,10280,2830099,Napa County Community,53,4.0,0.693938949222
929,San Diego County Office of Education,10371,124693,North Region Community-Escondi,68,6.05882352941,0.485431302545
930,Delano Joint Union High,63412,1531672,Delano High,1752,36.2682648402,0.800452147702
931,Elk Grove Unified,67314,3430170,Valley High,602,31.7524916944,0.810262114997
932,Newport-Mesa Unified,66597,3034907,Back Bay High (Cont.),49,8.0,0.47624178429
933,Benicia Unified,70524,4831004,Benicia High,52,34.9038461538,0.689301416707
934,San Diego County Office of Education,10371,124701,North Region Community-Oceansi,31,3.09677419355,0.485431302545
935,Gridley Unified,75507,433953,Gridley High,374,34.8877005348,0.38407079646
936,Pajaro Valley Unified,69799,4437794,Renaissance High (Cont.),94,6.21276595745,0.788247387357
937,Napa Valley Unified,66266,2830115,New Technology High,117,43.3504273504,0.693938949222
938,Perris Union High,67207,3335973,Perris,2840,24.8517605634,0.624669797476
939,Sacramento County Office of Education,10348,106278,El Centro Jr./Sr. High,17,6.0,0.642857142857
940,Grossmont Union High,68130,3737905,Santana High,64,33.40625,0.371937452964
941,San Dieguito Union High,68346,3737384,"Sunset High, Cont.",13,8.0,0.639365324083
942,San Luis Obispo County Office of Educati,10405,4030250,San Luis Obispo County Commun,81,7.75308641975,0.674925097949
943,Woodland Joint Unified,72710,5738802,Woodland Senior High,767,24.8774445893,0.655936454849
944,Apple Valley Unified,75077,3630894,Granite Hills High,602,20.8388704319,0.285087719298
945,San Diego County Office of Education,10371,124719,North Region Community-San Mar,53,9.47169811321,0.485431302545
946,Sanger Unified,62414,1030451,Taft High,111,5.42342342342,0.374449339207
947,Santa Barbara Unified,76786,4235230,San Marcos Senior High,888,26.1137387387,0.730465874435
948,Sanger Unified,62414,1036086,"Kings River High, Cont.",49,0.0,0.374449339207
949,Pajaro Valley Unified,69799,4430203,New School Community Day,16,7.0,0.788247387357
950,San Diego County Office of Education,10371,116020,East Region Court,18,0.0,0.613442403744
951,Lodi Unified,68585,3930278,Plaza Robles Continuation High,14,29.0,0.613983375582
952,Lemoore Union High,63982,1630011,"Jamison (Donald C.) High, Cont",62,16.3225806452,0.421127512004
953,Lucia Mar Unified,68759,4030268,Nipomo High,514,35.7821011673,0.448065173116
954,Santa Ana Unified,66670,6115133,Community Day Inter. and High,69,3.02898550725,0.799118079373
955,Sanger Unified,62414,1036094,Sanger High,2406,29.329592685,0.374449339207
956,Gilroy Unified,69484,114496,Dr. T. J. Owens Gilroy Early,45,73.5333333333,0.697410402909
957,Placentia-Yorba Linda Unified,66647,119404,Yorba Linda High,31,48.3225806452,0.502101078932
958,East Side Union High,69427,4335428,Overfelt (William C.) Hig,1502,17.7796271638,0.796362220492
959,Napa Valley Unified,66266,2830149,Valley Oak High,40,8.0,0.635677083333
960,Coalinga-Huron Joint Unified,62125,1030113,Cambridge High,11,0.0,0.418212478921
961,Desert Sands Unified,67058,114504,Summit High (Continuation),117,8.83760683761,0.441717002956
962,San Dieguito Union High,68346,3737418,San Dieguito High Academy,197,35.0609137056,0.639365324083
963,Saddleback Valley Unified,73635,3034956,Mission Viejo High,323,36.2321981424,0.475959441779
964,Lake Tahoe Unified,61903,937805,South Tahoe High,329,30.0395136778,0.64748427673
965,Mendocino County Office of Education,10231,2330447,Mendocino County,28,3.71428571429,0.634938728983
966,Mojave Unified,63677,114512,California City High,178,25.9269662921,0.391441157961
967,Ceres Unified,71043,5030200,"Argus High, Cont.",232,8.30172413793,0.549878345499
968,Tustin Unified,73643,3032919,"Hillview High, Cont.",121,6.82644628099,0.624855443582
969,Natomas Unified,75283,102236,Inderkum High,318,25.679245283,0.673297678059
970,Manteca Unified,68593,3932001,East Union High,691,31.8263386397,0.507855822551
971,Redlands Unified,67843,3635042,Redlands Senior High,681,30.0925110132,0.560438237419
972,Poway Unified,68296,3735867,Poway High,241,34.755186722,0.473045822102
973,River Delta Joint Unified,67413,4835302,Rio Vista High,72,33.4861111111,0.542412270509
974,Kern Union High,63529,100198,Golden Valley High,2226,29.1657681941,0.568197553658
975,Davis Joint Unified,72678,5732201,Davis Senior High,177,21.9604519774,0.521778584392
976,Anderson Union High,69856,4530028,West Valley High,86,47.0465116279,0.244873046875
977,Rialto Unified,67850,3633005,Eisenhower Senior High,2408,27.6989202658,0.797048080953
978,Huntington Beach Union High,66548,3032943,Huntington Beach High,158,34.4936708861,0.452202878512
979,Valley Center-Pauma Unified,75614,3731312,Oak Glen High,23,0.0,0.406335549472
980,Sacramento City Unified,67439,114546,School of Engineering & Scien,29,37.8620689655,0.746039824416
981,Twin Rivers Unified,76505,3430261,Pacific Career/Tech High Cont.,20,5.0,0.512501104338
982,Santa Ana Unified,66670,3034998,Lorin Griset Academy,381,4.57217847769,0.673099513341
983,Firebaugh-Las Deltas Joint Unified,73809,1030121,Firebaugh High,733,25.1882673943,0.395764394441
984,San Bernardino County Office of Educatio,10363,3630969,Desert Mountain Community Day,55,1.78181818182,0.285087719298
985,Modesto City High,71175,5031802,Thomas Downey High,1235,23.1894736842,0.503361941726
986,Colton Joint Unified,67686,3630399,Washington High,78,7.64102564103,0.621570090359
987,New Haven Unified,61242,110460,Core Learning Academy,23,4.0,0.811079667267
988,Oakland Unified,61259,118653,Ralph J. Bunche High,12,9.0,0.836138613861
989,Newman-Crows Landing Unified,73601,5035902,Orestimba High,576,25.3072916667,0.523248969982
990,San Bernardino County Office of Educatio,10363,3630977,East Valley Community Day,92,4.35869565217,0.621570090359
991,Twin Rivers Unified,76505,3434370,Highlands High,326,19.5337423313,0.512501104338
992,Maxwell Unified,61606,634758,Maxwell High,26,38.5384615385,0.327423167849
993,Vista Unified,68452,115451,Major General Raymond Murray,182,4.0,0.523737297133
994,San Bernardino County Office of Educatio,10363,3630985,West End Community Day,108,3.5,0.654796174204
995,Corcoran Joint Unified,63891,1632140,Kings Lake Education Center,29,3.62068965517,0.573102678571
996,Santa Maria Joint Union High,69310,102285,Pioneer Valley High,2410,31.2203319502,0.488544474394
997,Oceanside Unified,73569,3739026,Ocean Shores High (Continuati,97,4.01030927835,0.555733120256
998,Hayward Unified,61192,133009,Brenkwitz High,41,7.92682926829,0.819102405629
999,Kings County Office of Education,10165,1630102,Montgomery J C,46,4.34782608696,0.41235459286
1000,Poway Unified,68296,3730074,Mt. Carmel High,80,30.0875,0.590174713507
1001,Coachella Valley Unified,73676,100255,Desert Mirage High,2289,17.8143294015,0.423395445135
1002,Taft Union High,63818,1535905,Taft Union High,334,34.0508982036,0.191363777571
1003,Fullerton Joint Union High,66514,3037090,Sonora High,1020,30.0176470588,0.532154474935
1004,Lone Pine Unified,63289,1434901,Lone Pine High,11,36.0,0.442335766423
1005,Newport-Mesa Unified,66597,3035045,Newport Harbor High,800,37.5275,0.47624178429
1006,Elk Grove Unified,67314,3430311,"Calvine High, Cont.",14,7.0,0.724257282954
1007,San Juan Unified,67447,3438504,San Juan High,140,18.0285714286,0.501066821841
1008,Chino Valley Unified,67678,3631017,Chino Hills High,562,31.1725978648,0.56642519685
1009,San Mateo Union High,69047,4130738,Capuchino High,241,29.6887966805,0.773506840174
1010,West Sonoma County Union High,70607,4931507,El Molino High,132,21.196969697,0.739003936334
1011,Manteca Unified,68593,112565,New Vision High,45,8.73333333333,0.507855822551
1012,Fontana Unified,67710,120758,Jurupa Hills High,1901,26.8379800105,0.782992589478
1013,Santa Rosa High,70920,4935607,"Ridgway High, Cont.",52,19.3846153846,0.776655629139
1014,Madera Unified,65243,2035640,Furman (Duane E.) High (Indep,127,9.54330708661,0.589822329458
1015,Elk Grove Unified,67314,3430329,"Rio Cazadero High, Cont.",25,8.0,0.810262114997
1016,Fontana Unified,67710,108191,Summit High,1741,31.4899483056,0.598276322822
1017,Riverbank Unified,75556,112573,Adelante High,41,7.60975609756,0.511285183218
1018,San Juan Unified,67447,3430048,Mesa Verde High,191,18.4188481675,0.452056425213
1019,Lodi Unified,68585,3930443,Middle College High,23,95.6956521739,0.594881537774
1020,Stockton Unified,68676,3932100,Edison High,1325,18.2256603774,0.651608986035
1021,Hanford Joint Union High,63925,1634245,"Johnson High, Continuation",23,4.0,0.41235459286
1022,Corcoran Joint Unified,63891,1632207,Corcoran High,930,26.2935483871,0.573102678571
1023,Elk Grove Unified,67314,3430352,"Las Flores High, Alt.",25,15.72,0.810262114997
1024,San Diego Unified,68338,3730231,Twain High,139,7.25179856115,0.63646714996
1025,Chaffey Joint Union High,67652,3631058,Los Osos High,414,42.1714975845,0.432260912753
1026,Fowler Unified,62158,1032150,Fowler High,566,31.0954063604,0.46937099688
1027,Alvord Unified,66977,3330008,La Sierra High,2373,28.9376316898,0.641564318035
1028,Hanford Joint Union High,63925,1630169,Hanford West High,533,21.9324577861,0.41235459286
1029,Bear Valley Unified,67637,3631066,Big Bear High,200,26.16,0.359212738602
1030,Marysville Joint Unified,72736,5830096,South Lindhurst Continuation,40,7.5,0.366328600406
1031,Irvine Unified,73650,3035102,University High,27,44.4444444444,0.631859982201
