,District,District Code,School Code,School Name,number,score,vote
831,Carpinteria Unified,69146,4230595,"Rincon High, Cont.",17,6.0,0.670029051001
832,San Diego Unified,68338,3730884,Scripps Ranch High,532,49.6015037594,0.602946365561
833,Fremont Unified,61176,138693,Washington High,474,26.1202531646,0.759161490683
834,Taft Union High,63818,1535905,Taft Union High,431,35.5313225058,0.191363777571
835,Santa Ana Unified,66670,3030475,Chavez (Cesar E. ) High,308,1.82142857143,0.608246977547
836,Liberty Union High,61721,730572,Independence High,64,20.5625,0.571727092258
837,River Delta Joint Unified,67413,112078,Clarksburg Middle,99,22.9292929293,0.528655597215
838,Fresno Unified,62166,1031632,Dewolf Continuation High,114,3.74561403509,0.638969873664
839,Porterville Unified,75523,5432786,Monache High,1964,38.8299389002,0.288544358312
840,Folsom-Cordova Unified,67330,113571,Vista del Lago High,119,47.9411764706,0.496486605182
841,San Bernardino City Unified,67876,3630548,Alternative Learning Cent,15,40.0,0.540065016539
842,San Jose Unified,69666,4332110,Broadway High,93,11.8279569892,0.722009598445
843,Santa Ana Unified,66670,3030491,Century High,2537,17.5813953488,0.465191146881
844,Tracy Joint Unified,75499,114140,George and Evelyn Stein Conti,78,5.4358974359,0.628774661119
845,San Lorenzo Unified,61309,130849,Arroyo High,969,31.4592363261,0.789598540146
846,Kingsburg Joint Union High,62257,1033695,Kingsburg High,857,34.3033838973,0.350026357406
847,Santa Ana Unified,66670,3030608,Middle College High,417,70.5539568345,0.63249987815
848,San Bernardino City Unified,67876,3630308,San Andreas High,245,0.718367346939,0.540065016539
849,West Contra Costa Unified,61796,730598,Hercules High,246,21.9471544715,0.796276929513
850,Sierra Sands Unified,73742,1531367,Burroughs High,327,44.5688073394,0.31420233463
851,Elk Grove Unified,67314,3430311,"Calvine High, Cont.",21,5.0,0.724257282954
852,Del Norte County Unified,61820,833004,Del Norte High,220,34.2227272727,0.407816091954
853,Jurupa Unified,67090,114157,Patriot High,2318,29.7027610009,0.588575560376
854,Petaluma Joint Union High,70862,4935151,Petaluma High,331,30.9516616314,0.613377434767
855,Victor Valley Union High,67934,110064,University Preparatory,587,60.8466780239,0.447736654306
856,Santa Barbara Unified,76786,4232690,La Cuesta Continuation High,91,4.41758241758,0.824541284404
857,Garden Grove Unified,66522,3030517,Lincoln High Continuation,16,0.0,0.670002021427
858,Contra Costa County Office of Education,10074,730614,Golden Gate,15,0.0,0.73651024615
859,San Bernardino City Unified,67876,3634680,Pacific High,2128,21.2861842105,0.563017261764
860,Folsom-Cordova Unified,67330,3434792,"Kinney High, Cont.",22,14.0,0.513401072086
861,Kingsburg Joint Union High,62257,1033729,Oasis Continuation High,27,21.8888888889,0.350026357406
862,Rialto Unified,67850,3630597,Rialto High,3540,30.9516949153,0.797048080953
863,Morongo Unified,67777,3636743,Twentynine Palms High,214,35.0420560748,0.330801687764
864,Coast Unified,75465,4032009,Coast Union High,123,48.6016260163,0.607917958502
865,New Haven Unified,61242,134668,James Logan High,1645,23.3227963526,0.816524839006
866,Oakland Unified,61259,130575,LIFE Academy,289,22.6228373702,0.88386797378
867,Corona-Norco Unified,67033,3331600,Corona High,2704,31.1793639053,0.47779425263
868,Calexico Unified,63099,6008338,De Anza 9th Grade Academy,1319,52.0447308567,0.797935864357
869,South San Francisco Unified,69070,4130324,"Baden High, Cont.",27,12.0,0.823785517874
870,Cutler-Orosi Joint Unified,71860,5430806,Lovell High,28,4.0,0.685109289617
871,Pleasanton Unified,75101,130583,Amador Valley High,282,48.9503546099,0.670665009323
872,Corona-Norco Unified,67033,110106,Orange Grove High,186,2.23655913978,0.47779425263
873,Milpitas Unified,73387,4331039,Calaveras Hills,27,15.0,0.761451562984
874,Carlsbad Unified,73551,3730694,Carlsbad High,1065,39.8272300469,0.549352222947
875,Linden Unified,68577,118307,Pride Continuation,19,5.0,0.546288209607
876,Temecula Valley Unified,75192,105734,Great Oak High,1279,51.4034401876,0.408742194469
877,Los Angeles Unified,64733,1930791,Mt. Lukens Continuation,29,27.724137931,0.645780856423
878,Anaheim Union High,66431,3036712,Savanna High,2211,23.2216191768,0.685525159022
879,San Diego Unified,68338,118315,San Diego Early/Middle College,145,34.4896551724,0.703490464196
880,Mt. Diablo Unified,61754,734764,Olympic Continuation High,86,2.83720930233,0.641406041165
881,Capistrano Unified,66464,3030574,Aliso Niguel High,538,59.9609665428,0.504467148292
882,San Jose Unified,69666,4337200,San Jose High,1212,22.946369637,0.824879227053
883,Mountain View-Los Altos Union High,69609,4334736,"Alta Vista High, Cont.",48,27.5,0.829648526077
884,Porterville Unified,75523,5434931,Strathmore High,330,15.8848484848,0.288544358312
885,Rocklin Unified,75085,108084,Whitney High,326,53.0490797546,0.451236019092
886,Escondido Union High,68106,3732062,Escondido High,2386,30.3474434199,0.513635995792
887,Fresno Unified,62166,1035831,Roosevelt High,2157,14.892906815,0.73596287703
888,Chico Unified,61424,431676,Chico High,431,35.5150812065,0.611191139281
889,Livermore Valley Joint Unified,61200,132670,Del Valle Continuation High,53,3.79245283019,0.429708222812
890,San Dieguito Union High,68346,3731007,La Costa Canyon High,463,34.2375809935,0.639365324083
891,Elk Grove Unified,67314,3432002,"Daylor (William) High, Cont.",11,9.0,0.810262114997
892,Santa Rosa High,70920,4936803,Santa Rosa High,756,38.1031746032,0.776655629139
893,Denair Unified,71068,5031521,Denair High,202,17.8415841584,0.515901060071
894,Palo Verde Unified,67181,3335759,Palo Verde High,768,13.45703125,0.466775599129
895,Oakland Unified,61259,132688,Dewey Academy,11,0.0,0.92997246108
896,Princeton Joint Unified,62646,1136209,Princeton Junior-Senior High,25,43.96,0.289156626506
897,Santa Barbara Unified,76786,120402,Alta Vista Alternative High,15,43.0,0.824541284404
898,Sacramento City Unified,67439,101972,Rosemont High,517,33.8375241779,0.620729256388
899,Grossmont Union High,68130,3730702,West Hills High,459,43.1437908497,0.371937452964
900,Anaheim Union High,66431,3030616,Oxford Academy,142,91.6971830986,0.555395524042
901,Pacific Grove Unified,66134,2733657,Pacific Grove High,63,61.8095238095,0.745062037501
902,Ventura County Office of Education,10561,5630223,Providence,93,5.43010752688,0.647087467283
903,Fremont Union High,69468,4332474,Fremont High,1200,20.1775,0.813534708103
904,Ceres Unified,71043,108076,Central Valley High,1815,29.7305785124,0.549878345499
905,Dublin Unified,75093,132704,Dublin High,400,51.815,0.700857618296
906,Lincoln Unified,68569,3933793,"Larsson (Sture) High, Cont.",66,12.2424242424,0.594881537774
907,Kern Union High,63529,1533538,Kern Valley High,15,33.0,0.254545454545
908,East Side Union High,69427,4335204,Oak Grove High,1485,18.4437710438,0.723253757737
909,Colton Joint Unified,67686,3632742,Colton High,2994,25.8800935204,0.621570090359
910,Orange County Department of Education,10306,3030632,OCCS:CHEP/PCHS,110,46.3272727273,0.47624178429
911,Washington Unified,76778,122473,Elm High,16,0.0,0.443277310924
912,Gilroy Unified,69484,118380,Christopher High,1186,40.607925801,0.697410402909
913,Fullerton Joint Union High,66514,3033362,La Habra High,2118,43.9249291785,0.532154474935
914,Lodi Unified,68585,3930237,Bear Creek High,752,40.7433510638,0.613983375582
915,South San Francisco Unified,69070,4137279,South San Francisco High,1019,29.5495583906,0.823785517874
916,San Juan Unified,67447,3432051,Del Campo High,316,34.3481012658,0.486412512219
917,Anderson Union High,69856,4530028,West Valley High,133,47.4436090226,0.244873046875
918,Lake Elsinore Unified,75176,116343,Keith McCarthy Academy,68,4.23529411765,0.418744769874
919,Barstow Unified,67611,3630712,Central High (Continuation),78,0.0,0.488238562697
920,Davis Joint Unified,72678,6060396,Holmes (Oliver Wendell),32,63.0,0.521778584392
921,Ventura County Office of Education,10561,5630397,Gateway County,55,1.69090909091,0.562587476419
922,Contra Costa County Office of Education,10074,120444,Mt. McKinley,57,9.01754385965,0.73651024615
923,Sweetwater Union High,68411,116350,Bounce Back Independent Study,525,14.68,0.754016957886
924,Calipatria Unified,63107,1332501,Calipatria High,393,30.7302798982,0.640319715808
925,Soledad Unified,75440,106112,Pinnacles High,15,0.0,0.819921302369
926,Irvine Unified,73650,3030657,Northwood High,155,54.8258064516,0.627551020408
927,Moreno Valley Unified,67124,3333762,March Mountain High,178,10.5168539326,0.600726019361
928,Oxnard Union High,72546,5631619,Camarillo (Adolfo) High,1309,50.486631016,0.524601734221
929,Turlock Unified,75739,5037700,Turlock High,1519,38.982883476,0.616432613708
930,Oakdale Joint Unified,75564,5035654,Oakdale High,529,38.5482041588,0.381089459699
931,Merced Union High,65789,2430601,Atwater High,1546,38.4495472186,0.48679338435
932,Emery Unified,61168,132746,Emery Secondary,32,25.5,0.915275200989
933,Tulare Joint Union High,72249,116368,Mission Oak High,1395,29.7964157706,0.509095204347
934,Fontana Unified,67710,3630019,"Birch High, Cont.",222,6.57657657658,0.598276322822
935,Jefferson Union High,68924,4133393,Jefferson High,745,19.844295302,0.809661649299
936,Tracy Joint Unified,75499,3930393,Willow Community Day,12,8.0,0.628774661119
937,Hesperia Unified,75044,3630746,Sultana High,1639,37.0469798658,0.346627880273
938,San Mateo Union High,69047,4134557,Mills High,207,41.5748792271,0.766854127612
939,Vista Unified,68452,118430,Mission Vista High,504,50.494047619,0.523737297133
940,Roseville Joint Union High,66928,3130309,"Adelante High, Cont.",74,1.35135135135,0.465835086665
941,Delano Joint Union High,63412,116384,Robert F. Kennedy High,1169,39.5089820359,0.800452147702
942,Simi Valley Unified,72603,5634993,"Apollo High, Cont.",62,4.59677419355,0.502965372106
943,Los Angeles Unified,64733,1939107,Verdugo Hills Senior High,1446,36.6134163209,0.645780856423
944,Oceanside Unified,73569,3735206,Oceanside High,1903,34.8565423016,0.585771868293
945,Kern Union High,63529,116392,Independence High,1242,34.6513687601,0.815833333333
946,San Bernardino City Unified,67876,3632809,Sierra High,227,4.26872246696,0.743398985121
947,Valley Center-Pauma Unified,75614,3731114,Valley Center High,670,38.1611940299,0.406335549472
948,Kern Union High,63529,116400,Mira Monte High,2212,24.787522604,0.568197553658
949,Live Oak Unified,71399,5135256,Live Oak High,397,37.2468513854,0.486523370863
950,Tracy Joint Unified,75499,3937976,Duncan-Russell Continuation,25,7.8,0.628774661119
951,Redlands Unified,67843,3630779,Redlands East Valley High,1343,34.3536857781,0.560438237419
952,Tamalpais Union High,65482,2133692,Tamalpais High,117,53.9743589744,0.896343306135
953,Gateway Unified,75267,4531901,Central Valley High,51,47.0588235294,0.318652162377
954,Napa Valley Unified,66266,2830016,Vintage High,1259,30.4710087371,0.635677083333
955,Lodi Unified,68585,108225,Ronald E. McNair High,749,24.1001335113,0.568053440739
956,Salinas Union High,66159,124610,El Puente,185,9.67027027027,0.766725159026
957,Victor Valley Union High,67934,3630787,Silverado High,2841,23.0443505808,0.562874603361
958,El Dorado Union High,61853,930081,Oak Ridge High,227,60.1982378855,0.455197962491
959,Lodi Unified,68585,3930344,Independence,74,3.97297297297,0.41589295467
960,Poway Unified,68296,3735842,Abraxas Continuation High,12,17.0,0.473045822102
961,Lakeport Unified,64030,1732304,Clear Lake High,105,46.6,0.539069359087
962,Antioch Unified,61648,117218,Dozier-Libbey Medical High,360,38.7694444444,0.720506845325
963,Anaheim Union High,66431,3032786,"Gilbert High, Cont.",421,5.21852731591,0.639949943388
964,Barstow Unified,67611,3630803,Barstow High,915,24.8612021858,0.488238562697
965,Conejo Valley Unified,73759,5633748,Newbury Park High,621,44.7262479871,0.493549203137
966,Kelseyville Unified,64014,1734359,Kelseyville High,243,22.6378600823,0.532676348548
967,Tracy Joint Unified,75499,3938008,Tracy High,857,29.2660443407,0.628774661119
968,Fresno Unified,62166,1031897,Edison High,1657,37.5914302957,0.443277310924
969,Hesperia Unified,75044,3630811,Shadow Ridge,96,10.5,0.346627880273
970,Lodi Unified,68585,3930377,Henderson Community Day,42,0.0,0.501566784175
971,Laton Joint Unified,62281,1033950,Laton High,196,25.0,0.346239761727
972,Capistrano Unified,66464,3030756,Tesoro,375,60.8,0.436565696302
973,Cabrillo Unified,68890,4132817,Half Moon Bay High,539,29.1372912801,0.779235816287
974,Fairfield-Suisun Unified,70540,4833000,Fairfield High,699,24.7525035765,0.649664153932
975,Santa Rosa High,70920,4935292,Piner High,624,24.9342948718,0.723734225331
976,Roseville Joint Union High,66928,116459,Antelope High,411,41.2457420925,0.514728477984
977,Orange County Department of Education,10306,3030764,Access County Community,1630,8.03680981595,0.554275122895
978,Antioch Unified,61648,730861,Antioch High,1172,21.9402730375,0.671317619435
979,Lucia Mar Unified,68759,4030557,Arroyo Grande High,866,40.2678983834,0.530927105449
980,Antelope Valley Union High,64246,100081,William J. (Pete) Knight High,3396,29.2706124853,0.55445193331
981,Chino Valley Unified,67678,3630035,Don Antonio Lugo High,2058,29.5966958212,0.56642519685
982,Sequoia Union High,69062,4136693,Sequoia High,1486,35.6386271871,0.786446020489
983,San Marcos Unified,73791,3730793,Foothills High,16,13.0,0.485431302545
984,Chaffey Joint Union High,67652,3630845,Chaffey Community Day,194,18.1855670103,0.740069892208
985,Oxnard Union High,72546,5631742,Channel Islands High,2988,25.8303212851,0.593989852999
986,John Swett Unified,61697,737023,John Swett High,142,38.0633802817,0.820858214137
987,Manteca Unified,68593,3930310,Sierra High,783,31.3346104725,0.507855822551
988,Sweetwater Union High,68411,6059778,Granger Junior High,382,46.5392670157,0.754522217853
989,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,487,32.2012320329,0.737650351766
990,Fremont Union High,69468,4333316,Homestead High,537,30.1769087523,0.810852120749
991,San Diego County Office of Education,10371,124677,East Region Community-El Cajon,17,0.0,0.613442403744
992,Linden Unified,68577,3933959,Linden High,446,31.2466367713,0.871118012422
993,Delano Joint Union High,63412,1531656,Valley High,81,5.03703703704,0.800452147702
994,Sacramento City Unified,67439,3430154,"American Legion High, Cont.",88,3.45454545455,0.82850064232
995,Central Union High,63115,1333004,Central Union High,2186,43.0777676121,0.660288270378
996,West Contra Costa Unified,61796,732941,El Cerrito Senior High,446,20.1502242152,0.889901823282
997,Alameda City Unified,61119,132878,Encinal High,161,34.1925465839,0.891270112975
998,San Diego Unified,68338,3732781,Henry High,1092,34.9642857143,0.645101219439
999,Escondido Union High,68106,3735313,Orange Glen High,2397,27.1080517313,0.369605142332
1000,Napa County Office of Education,10280,2830099,Napa County Community,60,3.5,0.693938949222
1001,San Diego County Office of Education,10371,124693,North Region Community-Escondi,69,5.69565217391,0.485431302545
1002,Delano Joint Union High,63412,1531672,Delano High,1752,36.2682648402,0.800452147702
1003,Elk Grove Unified,67314,3430170,Valley High,662,31.253776435,0.810262114997
1004,Newport-Mesa Unified,66597,3034907,Back Bay High (Cont.),56,8.75,0.47624178429
1005,Benicia Unified,70524,4831004,Benicia High,249,51.2248995984,0.689301416707
1006,San Diego County Office of Education,10371,124701,North Region Community-Oceansi,32,3.1875,0.485431302545
1007,Gridley Unified,75507,433953,Gridley High,464,36.5797413793,0.38407079646
1008,Ramona City Unified,68304,102178,Future Bound Independent Stud,12,8.0,0.315043052507
1009,Napa Valley Unified,66266,2830115,New Technology High,195,44.5025641026,0.693938949222
1010,Perris Union High,67207,3335973,Perris,3031,25.0643352029,0.624669797476
1011,Sacramento County Office of Education,10348,106278,El Centro Jr./Sr. High,17,6.0,0.642857142857
1012,Grossmont Union High,68130,3737905,Santana High,255,41.7882352941,0.371937452964
1013,San Dieguito Union High,68346,3737384,"Sunset High, Cont.",19,11.0,0.639365324083
1014,San Luis Obispo County Office of Educati,10405,4030250,San Luis Obispo County Commun,93,8.87096774194,0.674925097949
1015,Woodland Joint Unified,72710,5738802,Woodland Senior High,1028,26.0982490272,0.655936454849
1016,Apple Valley Unified,75077,3630894,Granite Hills High,842,23.5344418052,0.285087719298
1017,San Diego County Office of Education,10371,124719,North Region Community-San Mar,53,9.47169811321,0.485431302545
1018,Sanger Unified,62414,1030451,Taft High,146,5.26712328767,0.374449339207
1019,Santa Barbara Unified,76786,4235230,San Marcos Senior High,1208,30.1506622517,0.730465874435
1020,Sanger Unified,62414,1036086,"Kings River High, Cont.",49,0.0,0.374449339207
1021,Kingsburg Joint Union High,62257,124727,Kingsburg Independent Study H,15,7.0,0.350026357406
1022,Pajaro Valley Unified,69799,4430203,New School Community Day,18,6.0,0.788247387357
1023,San Diego County Office of Education,10371,116020,East Region Court,18,0.0,0.613442403744
1024,Lodi Unified,68585,3930278,Plaza Robles Continuation High,24,25.0,0.613983375582
1025,Lemoore Union High,63982,1630011,"Jamison (Donald C.) High, Cont",83,15.5060240964,0.421127512004
1026,Lucia Mar Unified,68759,4030268,Nipomo High,715,37.4027972028,0.448065173116
1027,Santa Ana Unified,66670,6115133,Community Day Inter. and High,69,3.02898550725,0.799118079373
1028,Sanger Unified,62414,1036094,Sanger High,2908,32.5997248968,0.374449339207
1029,San Diego Unified,68338,3735750,Point Loma High,987,34.6869300912,0.687368103708
1030,Placentia-Yorba Linda Unified,66647,119404,Yorba Linda High,312,62.7211538462,0.502101078932
1031,East Side Union High,69427,4335428,Overfelt (William C.) Hig,1591,18.2055311125,0.796362220492
1032,Napa Valley Unified,66266,2830149,Valley Oak High,64,6.5625,0.635677083333
1033,Anaheim Union High,66431,3033057,Katella High,3294,35.933819065,0.570533680443
1034,Desert Sands Unified,67058,114504,Summit High (Continuation),136,10.5588235294,0.441717002956
1035,San Dieguito Union High,68346,3737418,San Dieguito High Academy,479,40.6221294363,0.639365324083
1036,Saddleback Valley Unified,73635,3034956,Mission Viejo High,683,48.6193265007,0.475959441779
1037,Lake Tahoe Unified,61903,937805,South Tahoe High,413,33.6343825666,0.64748427673
1038,Atascadero Unified,68700,4030151,Del Rio Continuation High,19,16.0,0.472904383491
1039,Mendocino County Office of Education,10231,2330447,Mendocino County,30,3.26666666667,0.634938728983
1040,Mojave Unified,63677,114512,California City High,204,26.6960784314,0.391441157961
1041,Ceres Unified,71043,5030200,"Argus High, Cont.",256,8.3515625,0.549878345499
1042,Tustin Unified,73643,3032919,"Hillview High, Cont.",140,8.72857142857,0.624855443582
1043,San Dieguito Union High,68346,106328,Canyon Crest Academy,104,72.1442307692,0.639365324083
1044,Yuba City Unified,71464,5130075,Yuba City Unified Alter.,11,18.0,0.402011581835
1045,Natomas Unified,75283,102236,Inderkum High,507,29.540433925,0.673297678059
1046,John Swett Unified,61697,761697,Home/hospital and independent study,13,8.0,0.798438403702
1047,Redlands Unified,67843,3635042,Redlands Senior High,1095,35.8465753425,0.560438237419
1048,Poway Unified,68296,3735867,Poway High,525,48.0838095238,0.473045822102
1049,River Delta Joint Unified,67413,4835302,Rio Vista High,119,31.3529411765,0.542412270509
1050,Kern Union High,63529,100198,Golden Valley High,2607,28.9048714998,0.568197553658
1051,Davis Joint Unified,72678,5732201,Davis Senior High,354,30.8361581921,0.521778584392
1052,Delhi Unified,75366,114538,Shattuck Independent Study,23,4.30434782609,0.583757866347
1053,Hanford Joint Union High,63925,1630060,"Hanford High Night, Cont.",38,5.44736842105,0.41235459286
1054,Rialto Unified,67850,3633005,Eisenhower Senior High,2697,27.6158694846,0.797048080953
1055,Huntington Beach Union High,66548,3032943,Huntington Beach High,539,49.4730983302,0.452202878512
1056,Valley Center-Pauma Unified,75614,3731312,Oak Glen High,27,0.0,0.406335549472
1057,Northern Humboldt Union High,62687,1230705,Arcata High,70,38.5285714286,0.84499448597
1058,Sacramento City Unified,67439,114546,School of Engineering & Scien,35,37.2,0.746039824416
1059,Twin Rivers Unified,76505,3430261,Pacific Career/Tech High Cont.,24,4.0,0.512501104338
1060,Santa Ana Unified,66670,3034998,Lorin Griset Academy,414,4.51449275362,0.673099513341
1061,Firebaugh-Las Deltas Joint Unified,73809,1030121,Firebaugh High,808,25.3873762376,0.395764394441
1062,San Bernardino County Office of Educatio,10363,3630969,Desert Mountain Community Day,55,1.78181818182,0.285087719298
1063,Modesto City High,71175,5031802,Thomas Downey High,1432,25.2074022346,0.503361941726
1064,Colton Joint Unified,67686,3630399,Washington High,114,6.09649122807,0.621570090359
1065,New Haven Unified,61242,110460,Core Learning Academy,30,7.0,0.811079667267
1066,Oakland Unified,61259,118653,Ralph J. Bunche High,12,9.0,0.836138613861
1067,Newman-Crows Landing Unified,73601,5035902,Orestimba High,734,28.0722070845,0.523248969982
1068,San Bernardino County Office of Educatio,10363,3630977,East Valley Community Day,100,3.85,0.621570090359
1069,Twin Rivers Unified,76505,3434370,Highlands High,398,21.2939698492,0.512501104338
1070,Maxwell Unified,61606,634758,Maxwell High,41,41.6341463415,0.327423167849
1071,Vista Unified,68452,115451,Major General Raymond Murray,206,6.06796116505,0.523737297133
1072,San Bernardino County Office of Educatio,10363,3630985,West End Community Day,124,3.28225806452,0.654796174204
1073,Corcoran Joint Unified,63891,1632140,Kings Lake Education Center,33,3.09090909091,0.573102678571
1074,Santa Maria Joint Union High,69310,102285,Pioneer Valley High,2969,32.6106433142,0.488544474394
1075,Oceanside Unified,73569,3739026,Ocean Shores High (Continuati,131,3.96183206107,0.555733120256
1076,Hayward Unified,61192,133009,Brenkwitz High,53,7.69811320755,0.819102405629
1077,Placer Union High,66894,102293,Foresthill High,12,42.0,0.669291338583
1078,Kings County Office of Education,10165,1630102,Montgomery J C,46,4.34782608696,0.41235459286
