,District,School Code,School Name,number,score,vote
620,Capistrano Unified,3030210,Capistrano Valley High,2811,62.063322661,0.461756986259
621,Merced County Office of Education,2430148,Valley Community,28,11.0,0.642252328535
622,Santa Ana Unified,3036357,Santa Ana High,129,25.5736434109,0.726401748971
623,Santa Clara Unified,4330122,Santa Clara High,1424,47.9375,0.761659933896
624,Manteca Unified,101576,Weston Ranch High,511,40.3659491194,0.507855822551
625,Grossmont Union High,3739000,Phoenix High,78,28.0512820513,0.515335113302
626,Yuba City Unified,107722,River Valley High,935,49.9700534759,0.436825813714
627,Pleasanton Unified,130252,Village High,100,23.16,0.670665009323
628,Mt. Diablo Unified,730317,Horizons Alternative,90,40.7555555556,0.706974540128
629,Coalinga-Huron Joint Unified,1031376,Coalinga High,308,33.6785714286,0.418212478921
630,San Diego Unified,3730751,Mt. Everest Academy,79,75.8734177215,0.604657849339
631,San Diego County Office of Education,115923,South Region Community,56,7.71428571429,0.754522217853
632,Anaheim Union High,3030228,Anaheim High,404,35.2326732673,0.643006679294
633,West Contra Costa Unified,730325,Vista High (Alternative),73,20.3561643836,0.870163170163
634,Kerman Unified,1033430,Kerman High,380,41.0894736842,0.604410751206
635,Sweetwater Union High,111831,Olympian High,1635,60.9645259939,0.675064800415
636,Sweetwater Union High,3732047,"Palomar High, Cont.",60,13.6166666667,0.754016957886
637,San Jose Unified,4338950,Willow Glen High,1261,51.4004758128,0.745581677036
638,Campbell Union High,4330718,Camden Community Day,11,30.0,0.741318214033
639,Moorpark Unified,5633250,Moorpark High,2258,57.1771479185,0.518262586377
640,Saddleback Valley Unified,3030244,Laguna Hills High,1716,72.0646853147,0.489070883931
641,Mt. Diablo Unified,730341,"Nueva Vista High, Cont.",16,13.0,0.66013560674
642,Grossmont Union High,3734761,Mount Miguel High,612,25.9019607843,0.567637598284
643,Lodi Unified,3934759,Tokay High,1057,51.3954588458,0.41589295467
644,Huntington Beach Union High,3038445,Westminster High,891,50.4758698092,0.601399900892
645,Piedmont City Unified,130286,Millennium High (Alternative),36,33.2777777778,0.855087197935
646,Fairfield-Suisun Unified,4830451,Armijo High,1522,44.2536136662,0.649664153932
647,Monterey Peninsula Unified,2735348,Seaside High,352,39.8806818182,0.674866063713
648,Mt. Diablo Unified,730358,Prospect High (Continuation),40,12.5,0.706974540128
649,San Ramon Valley Unified,736504,San Ramon Valley High,2964,68.4291497976,0.628745690798
650,Merced Union High,2430205,Buhach High,586,56.5204778157,0.48679338435
651,San Marcos Unified,105726,Mission Hills High,1789,64.0821688094,0.485431302545
652,Dublin Unified,138453,Valley High (Continuation),36,16.4444444444,0.700857618296
653,Santa Rosa High,4935292,Piner High,463,39.6889848812,0.723734225331
654,Gilroy Unified,4334850,Mt. Madonna High,23,22.0,0.697410402909
655,Temecula Valley Unified,105734,Great Oak High,4222,58.7633822833,0.408742194469
656,Campbell Union High,4330759,Boynton High,91,43.7362637363,0.780708696034
657,Ceres Unified,108076,Central Valley High,430,38.1093023256,0.549878345499
658,Irvine Unified,3030285,Woodbridge High,2931,74.1340839304,0.612091204127
659,San Rafael City High,2133262,San Rafael High,535,69.046728972,0.765390856161
660,Liberty Union High,107797,Heritage High,2702,56.0321983716,0.571727092258
661,Lemoore Union High,1635606,Lemoore High,1433,44.1221214236,0.421127512004
662,Lodi Unified,3934767,"Liberty High, Cont.",13,31.0,0.41589295467
663,Colton Joint Unified,3631322,Bloomington High,576,37.8090277778,0.760985136161
664,Azusa Unified,1930528,Azusa High,293,37.9419795222,0.461583577713
665,Chaffey Joint Union High,3630373,Etiwanda High,2762,54.6462708182,0.52787952788
666,Gilroy Unified,4332839,Gilroy High,648,48.7546296296,0.697410402909
667,Santa Ana Unified,3036456,Valley High,117,30.8461538462,0.673099513341
668,Huntington Beach Union High,3034410,Marina High,3007,61.4948453608,0.482646691635
669,San Benito High,3530029,San Andreas Continuation High,62,16.3709677419,0.630313644324
670,Chaffey Joint Union High,3634482,Ontario High,629,38.4721780604,0.673227478223
671,Porterville Unified,5434931,Strathmore High,17,76.0,0.288544358312
672,Fremont Unified,134452,Kennedy (John F.) High,1152,43.0902777778,0.722321695016
673,Chico Unified,437558,Pleasant Valley High,1753,56.5402167712,0.611191139281
674,Vacaville Unified,4830089,Wood (Will C.) High,1421,44.8451794511,0.533185589272
675,San Benito County Office of Education,3530045,Juvenile Hall/Community,26,15.3076923077,0.630313644324
676,Oroville Union High,437566,Prospect High (Continuation),12,17.0,0.387225548902
677,Fullerton Joint Union High,3030335,La Sierra High (Alt),265,12.7320754717,0.591143294806
678,Twin Rivers Unified,3433794,Grant Union High,402,25.0024875622,0.606024488027
679,Piedmont City Unified,136515,Piedmont High,1075,73.8976744186,0.855087197935
680,Los Alamitos Unified,3030343,"Laurel High, Cont.",19,5.0,0.515223440825
681,Martinez Unified,730440,Vicente Martinez High,52,7.73076923077,0.73651024615
682,Tracy Joint Unified,3930302,Merrill F. West High,1317,41.8974943052,0.628774661119
683,Aromas/San Juan Unified,3530060,Anzar High,284,50.264084507,0.673301816372
684,Eureka City Schools,1232206,Eureka Senior High,756,57.955026455,0.640475500145
685,Santa Maria Joint Union High,102285,Pioneer Valley High,779,43.9011553273,0.488544474394
686,San Dieguito Union High,3730769,North Coast Alter. High,20,65.0,0.639365324083
687,Huntington Beach Union High,3038551,"Valley Vista High, Cont.",135,12.5703703704,0.534994634553
688,Morongo Unified,3638616,Yucca Valley High,672,43.9568452381,0.330801687764
689,Liberty Union High,730457,Freedom High,2370,47.4426160338,0.567729804007
690,Cloverdale Unified,4930855,Cloverdale High,227,49.6475770925,0.625
691,Paso Robles Joint Unified,119354,Independence High,74,31.1756756757,0.421278073628
692,Mountain Empire Unified,3734878,Mountain Empire High,181,38.1325966851,0.493809791784
693,Huntington Beach Union High,3030368,Coast High,96,41.5625,0.540354981437
694,Antioch Unified,730465,Deer Valley High,1941,43.1859866048,0.720506845325
695,Hesperia Unified,3630407,Hesperia High,579,34.1537132988,0.346627880273
696,Mt. Diablo Unified,734566,Mt. Diablo High,381,34.3149606299,0.702267303103
697,Palo Alto Unified,4332904,Gunn (Henry M.) High,2341,85.6723622384,0.827596198424
698,Capistrano Unified,3038569,Dana Hills High,3062,69.8670803396,0.456465596753
699,Nevada Joint Union High,2930030,Sierra Mountain High,39,53.9487179487,0.486882716049
700,Anaheim Union High,3030384,Polaris High (Alternative),71,29.6197183099,0.639949943388
701,Sweetwater Union High,3730801,Castle Park Senior High,530,36.3679245283,0.754016957886
702,Campbell Union High,4330866,Branham High,1747,50.7412707499,0.722009598445
703,Placer County Office of Education,3130259,Placer County Community Schoo,23,26.0869565217,0.466746794872
704,Santa Maria Joint Union High,4234613,Righetti (Ernest) High,1782,41.1711560045,0.43197728687
705,Chino Valley Unified,3632502,Chino High,1739,36.5342150661,0.56642519685
706,Berkeley Unified,161143,Home/hospital and independent study,60,43.5,0.95595970901
707,Saddleback Valley Unified,3030392,Trabuco Hills High,3626,63.3149476007,0.475959441779
708,Jefferson Union High,4137535,Terra Nova High,1381,48.4402606807,0.814388961892
709,River Delta Joint Unified,5731708,Delta High,49,59.1428571429,0.528655597215
710,Marysville Joint Unified,5830013,Lindhurst High,155,43.9096774194,0.366328600406
711,Pajaro Valley Unified,105858,Pajaro Valley High,254,30.7992125984,0.788247387357
712,Fremont Unified,130435,Vista Alternative,37,40.6486486486,0.722321695016
713,Livermore Valley Joint Unified,134536,Livermore High,2009,56.1916376307,0.429708222812
714,Oceanside Unified,3739018,El Camino High,2202,54.2257039055,0.506075917651
715,Garden Grove Unified,3036555,Santiago High,598,41.9163879599,0.670002021427
716,Tamalpais Union High,2131340,Sir Francis Drake High,1119,68.7006255585,0.842657342657
717,Calistoga Joint Unified,2831758,Calistoga Junior-Senior High,41,80.4146341463,0.715970515971
718,Yucaipa-Calimesa Joint Unified,3638509,Yucaipa High,2133,49.4345991561,0.383247817085
719,Lake Elsinore Unified,107920,Lakeside High,742,48.9339622642,0.418744769874
720,Travis Unified,4838801,Vanden High,1731,59.0392836511,0.649664153932
721,Kern Union High,1533330,Highland High,913,44.6078860898,0.288645690834
722,Nevada Joint Union High,2930071,Silver Springs High (Continua,29,13.8965517241,0.486882716049
723,Sutter County Office of Education,114207,Feather River Academy,26,7.5,0.436825813714
724,Hilmar Unified,2432409,Hilmar High,393,43.2442748092,0.595591030027
725,San Juan Unified,3435930,Mira Loma High,1260,78.1087301587,0.613677778969
726,Sweetwater Union High,3730843,Eastlake High,3095,60.4142164782,0.64510460251
727,Orange Unified,118174,OUSD Home Sch,25,39.72,0.581574185766
728,Kern Union High,1535392,South High,205,34.5853658537,0.608172969093
729,Garden Grove Unified,3030434,Bolsa Grande High,867,59.3229527105,0.646395958811
730,Marysville Joint Unified,5830054,Lincoln (Abraham) (Alternativ,12,17.0,0.226726726727
731,San Mateo Union High,4130217,Aragon High,1727,64.5639837869,0.772713878794
732,Gateway Unified,4530077,Mountain Lakes High,26,23.0,0.318652162377
733,San Jacinto Unified,3337649,"Mountain View High, Cont.",25,24.0,0.431800391389
734,San Mateo Union High,4136370,San Mateo High,1321,65.7668433005,0.805426440385
735,Martinez Unified,730549,Alhambra Senior High,1304,66.7016871166,0.73651024615
736,San Jacinto Unified,3337656,San Jacinto High,789,38.0088719899,0.489327296248
737,Fullerton Joint Union High,3032505,Fullerton Un. High,1505,58.5023255814,0.607724006762
738,Chino Valley Unified,3630522,Ruben S. Ayala High,2976,65.2002688172,0.56642519685
739,Carpinteria Unified,4230587,Carpinteria Senior High,344,52.5959302326,0.670029051001
740,Livermore Valley Joint Unified,130492,Phoenix High (Continuation),11,0.0,0.429708222812
741,San Joaquin County Office of Education,3930195,San Joaquin Co Juvenile Hal,17,0.0,0.484574111335
742,Rialto Unified,3630530,Zupanic High,11,18.0,0.797048080953
743,Irvine Unified,3030467,Alternative Education-San Joa,15,73.0,0.528330977772
744,San Diego Unified,3730884,Scripps Ranch High,2662,76.1562734786,0.602946365561
745,Albany City Unified,130294,MacGregor High (Continuation),16,6.0,0.893089005236
746,Taft Union High,1535905,Taft Union High,551,48.108892922,0.191363777571
747,Vallejo City Unified,4870581,Home/hospital and independent study,43,28.4186046512,0.81387755102
748,Santa Ana Unified,3030475,Chavez (Cesar E. ) High,13,8.0,0.608246977547
749,Liberty Union High,730572,Independence High,211,28.9478672986,0.571727092258
750,River Delta Joint Unified,112078,Clarksburg Middle,42,47.6428571429,0.528655597215
751,Porterville Unified,5432786,Monache High,1105,52.3140271493,0.288544358312
752,Placentia-Yorba Linda Unified,3030483,La Entrada High,56,48.1428571429,0.502101078932
753,Modesto City High,5031380,Davis (Grace M.) High,586,36.8481228669,0.557129407737
754,San Jose Unified,4332110,Broadway High,14,36.0,0.722009598445
755,Santa Ana Unified,3030491,Century High,38,36.8421052632,0.465191146881
756,Tracy Joint Unified,114140,George and Evelyn Stein Conti,50,14.0,0.628774661119
757,Kingsburg Joint Union High,1033695,Kingsburg High,1056,47.6581439394,0.350026357406
758,Wheatland Union High,5838305,Wheatland Union High,669,37.6816143498,0.2325
759,West Contra Costa Unified,730598,Hercules High,891,38.5881032548,0.796276929513
760,Sierra Sands Unified,1531367,Burroughs High,1209,55.5310173697,0.31420233463
761,Elk Grove Unified,3430311,"Calvine High, Cont.",23,0.0,0.724257282954
762,Del Norte County Unified,833004,Del Norte High,554,48.8971119134,0.407816091954
763,Saddleback Valley Unified,3030509,Mira Monte High (Alter.),18,56.0,0.475959441779
764,Petaluma Joint Union High,4935151,Petaluma High,1295,56.2324324324,0.613377434767
765,Victor Valley Union High,110064,University Preparatory,393,66.1526717557,0.447736654306
766,Red Bluff Joint Union High,5230065,Red Bluff IS High,51,20.7058823529,0.313456053928
767,Contra Costa County Office of Education,730614,Golden Gate,29,3.41379310345,0.73651024615
768,San Bernardino City Unified,3634680,Pacific High,74,15.0945945946,0.563017261764
769,Tracy Joint Unified,119040,John C. Kimball High,2144,50.6837686567,0.622109275731
770,Rialto Unified,3630597,Rialto High,629,37.7233704293,0.797048080953
771,Morongo Unified,3636743,Twentynine Palms High,436,48.3899082569,0.330801687764
772,Coast Unified,4032009,Coast Union High,113,68.1946902655,0.607917958502
773,New Haven Unified,134668,James Logan High,3059,46.0941484145,0.816524839006
774,Oakland Unified,130575,LIFE Academy,89,38.4157303371,0.88386797378
775,Corona-Norco Unified,3331600,Corona High,1902,48.4221871714,0.47779425263
776,South San Francisco Unified,4130324,"Baden High, Cont.",17,24.0,0.823785517874
777,Pleasanton Unified,130583,Amador Valley High,3629,72.1612014329,0.670665009323
778,Corona-Norco Unified,110106,Orange Grove High,11,0.0,0.47779425263
779,Milpitas Unified,4331039,Calaveras Hills,33,18.0,0.761451562984
780,Carlsbad Unified,3730694,Carlsbad High,3484,62.9049942595,0.549352222947
781,Simi Valley Unified,5634993,"Apollo High, Cont.",50,12.12,0.502965372106
782,Anaheim Union High,3036712,Savanna High,717,36.0432357043,0.685525159022
783,Atascadero Unified,4030755,Atascadero High,1392,53.6695402299,0.472904383491
784,Mt. Diablo Unified,734764,Olympic Continuation High,11,0.0,0.641406041165
785,Capistrano Unified,3030574,Aliso Niguel High,3471,73.1835205993,0.504467148292
786,San Jose Unified,4337200,San Jose High,271,46.7084870849,0.824879227053
787,Mountain View-Los Altos Union High,4334736,"Alta Vista High, Cont.",58,53.0517241379,0.829648526077
788,San Ramon Valley Unified,736819,Del Amigo High (Continuation),84,9.67857142857,0.628745690798
789,Rocklin Unified,108084,Whitney High,2040,63.0,0.451236019092
790,Escondido Union High,3732062,Escondido High,1236,54.3220064725,0.513635995792
791,Santa Cruz City High,4437406,Soquel High,928,51.3254310345,0.646775544389
792,Oak Park Unified,5630199,"Oak View High, Cont.",25,3.92,0.679618001047
793,Chico Unified,431676,Chico High,1299,57.3926096998,0.611191139281
794,Livermore Valley Joint Unified,132670,Del Valle Continuation High,11,9.0,0.429708222812
795,San Dieguito Union High,3731007,La Costa Canyon High,2748,63.2154294032,0.639365324083
796,Santa Rosa High,4930145,"Mesa High, Cont.",27,59.7407407407,0.776655629139
797,Napa Valley Unified,101964,Napa Valley Alternative,43,50.3953488372,0.635677083333
798,Palo Verde Unified,3335759,Palo Verde High,466,25.1394849785,0.466775599129
799,Santa Ana Unified,3030608,Middle College High,55,87.3090909091,0.63249987815
800,Santa Barbara Unified,120402,Alta Vista Alternative High,43,52.2790697674,0.824541284404
801,Sacramento City Unified,101972,Rosemont High,578,46.6903114187,0.620729256388
802,Grossmont Union High,3730702,West Hills High,2261,52.7434763379,0.371937452964
803,Anaheim Union High,3030616,Oxford Academy,702,97.0299145299,0.555395524042
804,Pacific Grove Unified,2733657,Pacific Grove High,556,66.0305755396,0.745062037501
805,San Diego Unified,120410,iHigh Virtual Academy,28,85.8571428571,0.664168207924
806,San Luis Coastal Unified,4030045,Pacific Beach High,14,7.0,0.674925097949
807,Dublin Unified,132704,Dublin High,2172,65.1459484346,0.700857618296
808,Lincoln Unified,3933793,"Larsson (Sture) High, Cont.",21,24.0,0.594881537774
809,Kern Union High,1533538,Kern Valley High,192,34.9739583333,0.254545454545
810,Laytonville Unified,2332260,Laytonville High,28,57.2857142857,0.729838709677
811,Colton Joint Unified,3632742,Colton High,1079,32.9740500463,0.621570090359
812,Orange County Department of Education,3030632,OCCS:CHEP/PCHS,595,50.8319327731,0.47624178429
813,Lincoln Unified,3933801,Lincoln High,1814,56.4647188534,0.594881537774
814,Gilroy Unified,118380,Christopher High,1212,54.0445544554,0.697410402909
815,Oakland Unified,110189,McClymonds High,79,8.39240506329,0.836138613861
816,Lodi Unified,3930237,Bear Creek High,1017,53.5575221239,0.613983375582
817,San Juan Unified,3432051,Del Campo High,1578,41.752851711,0.486412512219
818,Lake Elsinore Unified,116343,Keith McCarthy Academy,62,11.3548387097,0.418744769874
819,Barstow Unified,3630712,Central High (Continuation),62,4.59677419355,0.488238562697
820,Davis Joint Unified,6060396,Holmes (Oliver Wendell),390,80.6512820513,0.521778584392
821,Eureka City Schools,1275515,Home/hospital and independent study,11,18.0,0.640475500145
822,Contra Costa County Office of Education,120444,Mt. McKinley,28,0.0,0.73651024615
823,Sweetwater Union High,116350,Bounce Back Independent Study,253,21.7865612648,0.754016957886
824,Lone Pine Unified,1434901,Lone Pine High,24,50.0,0.442335766423
825,Irvine Unified,3030657,Northwood High,2717,77.004048583,0.627551020408
826,Moreno Valley Unified,3333762,March Mountain High,45,9.24444444444,0.600726019361
827,Oxnard Union High,5631619,Camarillo (Adolfo) High,2611,67.8448870165,0.524601734221
828,Turlock Unified,5037700,Turlock High,1089,60.577594123,0.616432613708
829,Oakdale Joint Unified,5035654,Oakdale High,1372,60.2295918367,0.381089459699
830,Merced Union High,2430601,Atwater High,278,58.4172661871,0.48679338435
831,Emery Unified,132746,Emery Secondary,11,9.0,0.915275200989
832,Tulare Joint Union High,116368,Mission Oak High,747,41.4029451138,0.509095204347
833,Fontana Unified,3630019,"Birch High, Cont.",58,12.3103448276,0.598276322822
834,Jefferson Union High,4133393,Jefferson High,767,27.2007822686,0.809661649299
835,Hesperia Unified,3630746,Sultana High,1047,48.1041069723,0.346627880273
836,San Mateo Union High,4134557,Mills High,1568,68.3112244898,0.766854127612
837,Vista Unified,118430,Mission Vista High,1108,60.7310469314,0.523737297133
838,Roseville Joint Union High,3130309,"Adelante High, Cont.",44,9.18181818182,0.465835086665
839,San Juan Unified,3430048,Mesa Verde High,542,29.9335793358,0.452056425213
840,Los Angeles Unified,1939107,Verdugo Hills Senior High,612,49.1699346405,0.645780856423
841,Oceanside Unified,3735206,Oceanside High,1154,49.8396880416,0.585771868293
842,Kern Union High,116392,Independence High,1270,44.311023622,0.815833333333
843,Valley Center-Pauma Unified,3731114,Valley Center High,936,62.141025641,0.406335549472
844,Kern Union High,116400,Mira Monte High,183,32.2131147541,0.568197553658
845,Live Oak Unified,5135256,Live Oak High,135,47.4666666667,0.486523370863
846,Redlands Unified,3630779,Redlands East Valley High,1784,50.8335201794,0.560438237419
847,Tamalpais Union High,2133692,Tamalpais High,1570,63.8318471338,0.896343306135
848,Gateway Unified,4531901,Central Valley High,365,39.6465753425,0.318652162377
849,Murrieta Valley Unified,102079,Tenaja Canyon Academy,51,42.8235294118,0.408031308491
850,Napa Valley Unified,2830016,Vintage High,1388,49.3804034582,0.635677083333
851,Lodi Unified,108225,Ronald E. McNair High,499,34.0420841683,0.568053440739
852,Salinas Union High,124610,El Puente,64,7.96875,0.766725159026
853,Victor Valley Union High,3630787,Silverado High,984,29.9837398374,0.562874603361
854,El Dorado Union High,930081,Oak Ridge High,2954,71.0341909276,0.455197962491
855,Cotati-Rohnert Park Unified,4930046,El Camino High,19,26.0,0.729064800041
856,Lakeport Unified,1732304,Clear Lake High,313,55.5239616613,0.539069359087
857,Antioch Unified,117218,Dozier-Libbey Medical High,476,47.487394958,0.720506845325
858,Anaheim Union High,3032786,"Gilbert High, Cont.",60,6.75,0.639949943388
859,Barstow Unified,3630803,Barstow High,725,37.3448275862,0.488238562697
860,Conejo Valley Unified,5633748,Newbury Park High,3156,68.0342205323,0.493549203137
861,Kelseyville Unified,1734359,Kelseyville High,78,55.1538461538,0.532676348548
862,Tracy Joint Unified,3938008,Tracy High,1607,45.6913503423,0.628774661119
863,Fresno Unified,1031897,Edison High,676,59.3461538462,0.443277310924
864,Hesperia Unified,3630811,Shadow Ridge,127,10.9842519685,0.346627880273
865,Laton Joint Unified,1033950,Laton High,80,40.1,0.346239761727
866,Julian Union High,3733219,Julian High,90,79.7777777778,0.467741935484
867,Capistrano Unified,3030756,Tesoro,3154,72.4372225745,0.436565696302
868,Cabrillo Unified,4132817,Half Moon Bay High,800,62.49,0.779235816287
869,Fairfield-Suisun Unified,4833000,Fairfield High,754,38.3673740053,0.649664153932
870,Templeton Unified,4030185,Templeton Indep. St. High,67,50.6268656716,0.457703927492
871,Roseville Joint Union High,116459,Antelope High,1514,52.0601056803,0.514728477984
872,Orange County Department of Education,3030764,Access County Community,1638,11.7741147741,0.554275122895
873,Antioch Unified,730861,Antioch High,751,37.1757656458,0.671317619435
874,Lucia Mar Unified,4030557,Arroyo Grande High,1829,64.4253690541,0.530927105449
875,Nevada Joint Union High,112367,William & Marian Ghidotti Hig,182,87.2857142857,0.486882716049
876,Antelope Valley Union High,100081,William J. (Pete) Knight High,3159,33.1861348528,0.55445193331
877,Chino Valley Unified,3630035,Don Antonio Lugo High,1228,39.1653094463,0.56642519685
878,Sequoia Union High,4136693,Sequoia High,1348,71.190652819,0.786446020489
879,San Marcos Unified,3730793,Foothills High,11,27.0,0.485431302545
880,Sacramento County Office of Education,106237,Elinor Lincoln Hickey Jr./Sr.,11,0.0,0.642857142857
881,Oxnard Union High,5631742,Channel Islands High,659,39.2169954476,0.593989852999
882,John Swett Unified,737023,John Swett High,303,45.8580858086,0.820858214137
883,Manteca Unified,3930310,Sierra High,986,44.9290060852,0.507855822551
884,Sweetwater Union High,6059778,Granger Junior High,93,59.3870967742,0.754522217853
885,Vallejo City Unified,4830147,Bethel (Jesse M.) High,1313,48.9581111957,0.737650351766
886,Fremont Union High,4333316,Homestead High,2832,73.103460452,0.810852120749
887,Linden Unified,3933959,Linden High,471,48.1316348195,0.871118012422
888,Sacramento City Unified,3430154,"American Legion High, Cont.",21,5.0,0.82850064232
889,Central Union High,1333004,Central Union High,741,54.4547908232,0.660288270378
890,West Contra Costa Unified,732941,El Cerrito Senior High,845,40.8615384615,0.889901823282
891,Alameda City Unified,132878,Encinal High,650,47.32,0.891270112975
892,San Diego Unified,3732781,Henry High,2231,54.6992380099,0.645101219439
893,Escondido Union High,3735313,Orange Glen High,456,39.2828947368,0.369605142332
894,Elk Grove Unified,3430170,Valley High,166,42.8373493976,0.810262114997
895,Newport-Mesa Unified,3034907,Back Bay High (Cont.),36,22.3333333333,0.47624178429
896,Benicia Unified,4831004,Benicia High,1897,59.3452820242,0.689301416707
897,San Diego Unified,107482,San Diego Metro Career and Te,136,44.875,0.63646714996
898,Washington Unified,5730080,W Sacto Sch/Indp Study,14,79.0,0.66942877292
899,Gridley Unified,433953,Gridley High,322,51.6583850932,0.38407079646
900,Ramona City Unified,102178,Future Bound Independent Stud,20,20.0,0.315043052507
901,Napa Valley Unified,2830115,New Technology High,374,57.6631016043,0.693938949222
902,Perris Union High,3335973,Perris,225,33.2,0.624669797476
903,Grossmont Union High,3737905,Santana High,1474,57.5508819539,0.371937452964
904,San Dieguito Union High,3737384,"Sunset High, Cont.",61,37.393442623,0.639365324083
905,San Luis Obispo County Office of Educati,4030250,San Luis Obispo County Commun,49,23.2857142857,0.674925097949
906,Apple Valley Unified,3630894,Granite Hills High,1006,37.6709741551,0.285087719298
907,Davis Joint Unified,5730098,Davis Independent Study,30,67.1,0.521778584392
908,Sanger Unified,1030451,Taft High,50,6.0,0.374449339207
909,Santa Barbara Unified,4235230,San Marcos Senior High,1271,60.9142407553,0.730465874435
910,Fontana Unified,3630902,Kaiser (Henry J.) High,836,33.1124401914,0.782992589478
911,Kingsburg Joint Union High,124727,Kingsburg Independent Study H,14,14.0,0.350026357406
912,East Side Union High,4334900,Mt. Pleasant High,565,40.185840708,0.790654620853
913,Lodi Unified,3930278,Plaza Robles Continuation High,19,16.0,0.613983375582
914,Lemoore Union High,1630011,"Jamison (Donald C.) High, Cont",28,18.1785714286,0.421127512004
915,Lucia Mar Unified,4030268,Nipomo High,765,50.1503267974,0.448065173116
916,Moreno Valley Unified,3333770,Moreno Valley High,411,27.8296836983,0.600726019361
917,Sanger Unified,1036094,Sanger High,920,50.2836956522,0.374449339207
918,Gilroy Unified,114496,Dr. T. J. Owens Gilroy Early,193,90.689119171,0.697410402909
919,Placentia-Yorba Linda Unified,119404,Yorba Linda High,2240,77.5080357143,0.502101078932
920,East Side Union High,4335428,Overfelt (William C.) Hig,144,40.2361111111,0.796362220492
921,Napa Valley Unified,2830149,Valley Oak High,30,10.0,0.635677083333
922,Fullerton Joint Union High,3030855,Buena Park High,656,46.1051829268,0.624969158648
923,Desert Sands Unified,114504,Summit High (Continuation),22,23.0,0.441717002956
924,Ojai Unified,5631817,"Chaparral High, Cont.",28,7.5,0.733727810651
925,San Dieguito Union High,3737418,San Dieguito High Academy,1960,60.825,0.639365324083
926,Saddleback Valley Unified,3034956,Mission Viejo High,2858,66.6620013996,0.475959441779
927,Lake Tahoe Unified,937805,South Tahoe High,666,60.4834834835,0.64748427673
928,Atascadero Unified,4030151,Del Rio Continuation High,26,15.0,0.472904383491
929,Mojave Unified,114512,California City High,141,42.609929078,0.391441157961
930,Ceres Unified,5030200,"Argus High, Cont.",34,12.0,0.549878345499
931,Tustin Unified,3032919,"Hillview High, Cont.",18,22.0,0.624855443582
932,San Dieguito Union High,106328,Canyon Crest Academy,2590,77.8548262548,0.639365324083
933,Yuba City Unified,5130075,Yuba City Unified Alter.,44,33.9545454545,0.402011581835
934,Natomas Unified,102236,Inderkum High,795,34.9672955975,0.673297678059
935,John Swett Unified,761697,Home/hospital and independent study,11,18.0,0.798438403702
936,Redlands Unified,3635042,Redlands Senior High,1745,58.7936962751,0.560438237419
937,Stockton Unified,3930427,Weber Institute,57,31.4210526316,0.68218537415
938,River Delta Joint Unified,4835302,Rio Vista High,271,40.9889298893,0.542412270509
939,Kern Union High,100198,Golden Valley High,564,33.2109929078,0.568197553658
940,Davis Joint Unified,5732201,Davis Senior High,1730,67.6040462428,0.521778584392
941,Hanford Joint Union High,1630060,"Hanford High Night, Cont.",26,7.46153846154,0.41235459286
942,Rialto Unified,3633005,Eisenhower Senior High,425,29.8211764706,0.797048080953
943,Huntington Beach Union High,3032943,Huntington Beach High,3347,65.8482222886,0.452202878512
944,Valley Center-Pauma Unified,3731312,Oak Glen High,14,14.0,0.406335549472
945,Northern Humboldt Union High,1230705,Arcata High,837,55.037037037,0.84499448597
946,Sacramento City Unified,114546,School of Engineering & Scien,98,66.3979591837,0.746039824416
947,Twin Rivers Unified,3430261,Pacific Career/Tech High Cont.,11,0.0,0.512501104338
948,Santa Ana Unified,3034998,Lorin Griset Academy,16,6.0,0.673099513341
949,Modesto City High,5031802,Thomas Downey High,821,48.8367844093,0.503361941726
950,Colton Joint Unified,3630399,Washington High,15,13.0,0.621570090359
951,New Haven Unified,110460,Core Learning Academy,14,7.0,0.811079667267
952,San Juan Unified,3432317,El Camino Fundamental High,1561,52.6412556054,0.613677778969
953,Newman-Crows Landing Unified,5035902,Orestimba High,355,42.3746478873,0.523248969982
954,Twin Rivers Unified,3434370,Highlands High,223,37.7757847534,0.512501104338
955,Porterville Unified,5430251,Granite Hills High,176,40.8181818182,0.288544358312
956,Maxwell Unified,634758,Maxwell High,62,51.4193548387,0.327423167849
957,San Bernardino County Office of Educatio,3630985,West End Community Day,26,4.0,0.654796174204
958,Temecula Valley Unified,3330370,Temecula Valley High,3057,50.9607458292,0.408742194469
959,Oceanside Unified,3739026,Ocean Shores High (Continuati,45,4.66666666667,0.555733120256
960,Hayward Unified,133009,Brenkwitz High,14,14.0,0.819102405629
961,Placer Union High,102293,Foresthill High,155,47.6838709677,0.669291338583
962,Tahoe-Truckee Joint Unified,3130010,North Tahoe High,230,56.7608695652,0.738916256158
963,Antioch Unified,110494,Bidwell Continuation High,36,11.0,0.671317619435
964,Coachella Valley Unified,100255,Desert Mirage High,54,35.8518518519,0.423395445135
965,Alameda City Unified,106401,Alameda Science and Technolog,163,74.245398773,0.891270112975
966,Fullerton Joint Union High,3037090,Sonora High,1601,56.9481574016,0.532154474935
967,Newport-Mesa Unified,3035045,Newport Harbor High,2102,66.6313035205,0.47624178429
968,Kings County Office of Education,1630193,Kings County,27,0.0,0.41235459286
969,San Juan Unified,3438504,San Juan High,188,24.0904255319,0.501066821841
970,Chino Valley Unified,3631017,Chino Hills High,3368,57.270783848,0.56642519685
